month,depth,temperature,salinity,density,oxygen
Mar,790,10.6155663157895,35.3896408602151,27.1611834822948,152.898946236559
Mar,800,10.3813978947368,35.3639139784946,27.1825028140648,152.888430107527
Mar,810,10.1480105263158,35.3390602150538,27.2036747413028,152.911612903226
Mar,820,9.93390736842105,35.3173935483871,27.2236425811012,153.300774193548
Mar,830,9.72167789473684,35.2963634408602,27.2433679221563,153.962752688172
Mar,840,9.50310105263158,35.2750602150538,27.2637172124164,154.715483870968
Mar,850,9.29781894736842,35.2567827956989,27.2832928989787,155.826322580645
Mar,860,9.09183157894737,35.2385655913979,27.3026733824019,157.090043010753
Mar,870,8.89506105263158,35.2225376344086,27.3218899540503,158.556301075269
Mar,880,8.70712070175439,35.2082401433692,27.3409234967929,160.422795698925
Mar,890,8.52740842105263,35.1961268817204,27.3598553754946,162.60064516129
Mar,900,8.34257894736842,35.1842602150538,27.3794205232486,164.847591397849
Mar,910,8.16504631578947,35.1732580645161,27.3981592211567,167.155096774194
Mar,920,7.99657894736842,35.1634043010753,27.416036930891,169.590215053763
Mar,930,7.83078789473684,35.1544322580645,27.4338274268615,172.128661290323
Mar,940,7.67089473684211,35.1466989247312,27.4515940704975,174.799032258065
Mar,950,7.52256421052632,35.1405677419355,27.4684957433694,177.546107526882
Mar,960,7.36849263157895,35.1347437275986,27.4862467081604,180.473455197133
Mar,970,7.23303157894737,35.1300752688172,27.502112605498,183.06823655914
Mar,980,7.10952421052632,35.1258043010753,27.5163517261022,185.621569892473
Mar,990,6.98496,35.1212172043011,27.5303162595914,188.392860215054
Mar,1000,6.87432912280702,35.117832437276,27.5430136675666,191.000243727599
Mar,1010,6.77760238095238,35.1155506024096,27.5552347061681,193.494795180723
Mar,1020,6.65578554216867,35.1112048780488,27.5684539368763,196.189585365854
Mar,1030,6.55017831325301,35.1079073170732,27.5801178021293,198.616682926829
Mar,1040,6.44362168674699,35.1036772357724,27.59120394991,201.176209876543
Mar,1050,6.34779759036145,35.1010780487805,27.6019260901707,203.541382716049
Mar,1060,6.26322168674699,35.0992365853659,27.6116753452051,205.764567901235
Mar,1070,6.18183373493976,35.0976024390244,27.621116109161,207.956987654321
Mar,1080,6.10226506024096,35.0961097560976,27.6303686943961,209.945817073171
Mar,1090,6.0354843373494,35.0954634146341,27.6385352063638,211.725097560976
Mar,1100,5.96387228915663,35.0934829268293,27.6461874132964,213.799902439024
Mar,1110,5.89931084337349,35.0922902439024,27.6534966915584,215.730829268293
Mar,1120,5.83175742971888,35.0904699186992,27.6606701922174,217.644695121951
Mar,1130,5.76500481927711,35.0888341463415,27.6677672691269,219.663432098765
Mar,1140,5.70567228915663,35.0866073170732,27.6734217869446,221.321901234568
Mar,1150,5.65169397590362,35.0847585365854,27.6787231173207,222.773487804878
Mar,1160,5.59728192771084,35.0830463414634,27.6841595630289,224.363414634146
Mar,1170,5.54103855421687,35.0804829268293,27.6891313562709,225.956731707317
Mar,1180,5.49159277108434,35.0784853658537,27.6936727846534,227.420731707317
Mar,1190,5.44069638554217,35.0763756097561,27.6982571972028,228.821609756098
Mar,1200,5.3965,35.0743843495935,27.7020983185531,230.051101626016
Mar,1210,5.34678292682927,35.0720463414634,27.7065287988263,230.765792682927
Mar,1220,5.30505945945946,35.0708594594595,27.7106253143441,231.519351351351
Mar,1230,5.26396756756757,35.0695513513514,27.7145437301172,232.694540540541
Mar,1240,5.21689189189189,35.0667027027027,27.717931851473,234.018702702703
Mar,1250,5.17354054054054,35.0642108108108,27.7211551892603,235.143243243243
Mar,1260,5.13321081081081,35.0617405405405,27.7240070510793,236.20227027027
Mar,1270,5.09571891891892,35.0596972972973,27.7268564118815,237.111297297297
Mar,1280,5.05491801801802,35.0574324324324,27.729892768317,238.225828828829
Mar,1290,5.00848108108108,35.0543405405405,27.7328845074678,239.360378378378
Mar,1300,4.97624864864865,35.0528594594595,27.7354970992742,240.253675675676
Mar,1310,4.94242162162162,35.0511513513514,27.7381194278959,241.165405405405
Mar,1320,4.90416756756757,35.0483945945946,27.7403902851724,242.073189189189
Mar,1330,4.87295675675676,35.046627027027,27.7426239598978,242.860702702703
Mar,1340,4.84155135135135,35.0447945945946,27.7447967602694,243.653135135135
Mar,1350,4.81087567567568,35.0428594594595,27.7468025780952,244.418108108108
Mar,1360,4.77855045045045,35.0407846846847,27.7489012913327,245.165783783784
Mar,1370,4.74472972972973,35.0382216216216,27.7507521303569,245.942324324324
Mar,1380,4.71586486486487,35.0369243243243,27.7530374796839,246.530918918919
Mar,1390,4.68287567567568,35.0339567567568,27.7544300543846,247.238324324324
Mar,1400,4.65494324324324,35.0319472972973,27.7560308999166,247.877936936937
Mar,1410,4.63507058823529,35.0308058823529,27.7574076351203,248.401588235294
Mar,1420,4.60800202020202,35.0288313131313,27.7589166712795,249.037808080808
Mar,1430,4.58714646464646,35.0279595959596,27.7606321885924,249.472373737374
Mar,1440,4.55974545454545,35.0257212121212,27.7619686477944,249.998424242424
Mar,1450,4.54035151515152,35.0249636363636,27.7635794666667,250.47503030303
Mar,1460,4.51947272727273,35.0237757575758,27.7650142503287,250.858424242424
Mar,1470,4.49659393939394,35.0221636363636,27.766313658878,251.409272727273
Mar,1480,4.47387272727273,35.020503030303,27.7675495433743,251.890121212121
Mar,1490,4.4536,35.0193515151515,27.7689331906088,252.323939393939
Mar,1500,4.43812121212121,35.0182828282828,27.769837506193,252.616464646465
Apr,0,20.9572572815534,36.7290825242718,25.823342328067,223.59615
Apr,10,20.6433651245552,36.7140602609727,25.8979058762491,224.540061050061
Apr,20,20.5738028469751,36.7142099644128,25.9174037126622,224.844845454545
Apr,30,20.4856889679715,36.7132690391459,25.9410529522767,225.157876363636
Apr,40,20.3467039145907,36.7096142348754,25.9763425533146,225.242109090909
Apr,50,20.2000419928826,36.7018740213523,26.0105867983806,224.847076363636
Apr,60,20.0674270462633,36.6934014234875,26.0402761020766,223.899105454545
Apr,70,19.9504270462633,36.6851850533808,26.0658475108676,222.997032727273
Apr,80,19.8568341637011,36.6779836298932,26.0858048670196,222.206538181818
Apr,90,19.7728619217082,36.670840569395,26.1031664796074,221.305876363636
Apr,100,19.6977537366548,36.6647046263345,26.1188853823279,220.336865454545
Apr,110,19.6329209964413,36.6588007117438,26.1319981378007,219.399729927007
Apr,120,19.5679900355872,36.6530234875445,26.1452324061062,218.210270072993
Apr,130,19.5023957295374,36.6479765124555,26.1591465305143,217.259321167883
Apr,140,19.4321557532622,36.6426666666667,26.1740513687965,216.776354014599
Apr,150,19.3633836298932,36.6375323843416,26.1886340565879,215.497309090909
Apr,160,19.2901537366548,36.6324604982206,26.2043767726721,213.921709090909
Apr,170,19.2044277580071,36.6266106761566,26.2227271248945,212.034705454545
Apr,180,19.1168120996441,36.6210647686833,26.2417022303624,210.068232727273
Apr,190,19.0304797153025,36.6154669039146,26.2602586411621,208.475425454545
Apr,200,18.9474526690391,36.6099466192171,26.277969870737,206.837243636364
Apr,210,18.8646868327402,36.6049864768683,26.2959474326517,205.624967272727
Apr,220,18.7856085409253,36.6000284697509,26.3128960416213,204.732450909091
Apr,230,18.7095110320285,36.5948056939502,26.3288176454118,203.861818181818
Apr,240,18.6383245551601,36.5894128113879,26.3433091629032,203.312043636364
Apr,250,18.5711181494662,36.5836370106762,26.3564319521517,203.027970909091
Apr,260,18.5068766310795,36.5779378410439,26.3688199584867,202.711868649318
Apr,270,18.4463793594306,36.5721387900356,26.3801448253138,202.268171003717
Apr,280,18.3902355871886,36.5667402135231,26.3906136341412,201.944862453532
Apr,290,18.3385202846975,36.5615145907473,26.4000642515781,201.546156133829
Apr,300,18.2867252669039,36.5560476868327,26.4093126980142,201.109605947955
Apr,310,18.2337153024911,36.5499145907473,26.4183292989408,200.60131598513
Apr,320,18.1781117437722,36.5431459074733,26.4274735068156,200.088936802974
Apr,330,18.121456227758,36.5360427046263,26.4365886572164,199.532252788104
Apr,340,18.0633622775801,36.5283772241993,26.4455814642001,198.98887732342
Apr,350,18.0037380782918,36.5200448398577,26.4544065952905,198.447628252788
Apr,360,17.940328113879,36.5106476868327,26.4633050574032,197.894609665428
Apr,370,17.8732355871886,36.5004975088968,26.4724753772822,197.272282527881
Apr,380,17.8000914590747,36.4892042704626,26.4822223251149,196.571488228005
Apr,390,17.7231117437722,36.4769622775801,26.4921348988295,195.837828996283
Apr,400,17.6419608540925,36.4636334519573,26.5021202048312,194.993501858736
Apr,410,17.5581857651246,36.4496754448399,26.5121787227369,194.083494423792
Apr,420,17.4687266903915,36.4344661921708,26.5225927896967,193.148802973978
Apr,430,17.3771494661922,36.418784341637,26.5330734434756,192.223040892193
Apr,440,17.2801302491103,36.4018327402135,26.5437963995971,191.217449814126
Apr,450,17.1751309608541,36.383543772242,26.5553092580424,190.132111524164
Apr,460,17.0618014234875,36.3633921708185,26.5672582373104,189.083286245353
Apr,470,16.9421081850534,36.3419992882562,26.5796255652035,187.940379182156
Apr,480,16.807681257414,36.3179404507711,26.5933037275553,186.712140024783
Apr,490,16.6648304270463,36.2924128113879,26.6076545651724,185.427808550186
Apr,500,16.5347466192171,36.2693384341637,26.6206621835682,184.430445273632
Apr,510,16.3731402035623,36.2389547073791,26.6347305618292,182.7775390625
Apr,520,16.1964178861789,36.207362601626,26.6514551675793,181.275834710744
Apr,530,16.0303349593496,36.1785268292683,26.6676832153915,180.08679338843
Apr,540,15.8635365853659,36.1493544715447,26.6836272950456,178.810743801653
Apr,550,15.6877219512195,36.1190715447155,26.7004242085901,177.545801652893
Apr,560,15.5084162601626,36.0884617886179,26.7174830961757,176.401438016529
Apr,570,15.3258,36.0577475409836,26.7348410909277,175.310616666667
Apr,580,15.1410606557377,36.0269967213115,26.7523025478326,174.336016666667
Apr,590,14.9528754098361,35.9958647540984,26.7699283867907,173.21795
Apr,600,14.7492644628099,35.9626035812672,26.7888541973568,172.101739495798
Apr,610,14.5483024793388,35.9298446280992,26.8072593340222,171.150285714286
Apr,620,14.3475239669421,35.8977636363636,26.8257555807653,170.169596638655
Apr,630,14.1459041322314,35.8659834710744,26.8441918247613,168.962285714286
Apr,640,13.9406165289256,35.8340297520661,26.862849927498,167.507495798319
Apr,650,13.7388082644628,35.8035553719008,26.8815463728486,166.330386554622
Apr,660,13.5326479338843,35.7726148760331,26.9003173274299,164.94662184874
Apr,670,13.3114347107438,35.7398892561984,26.9203441333006,163.424672268908
Apr,680,13.0888537190083,35.7072005509642,26.9401764843821,161.90318487395
Apr,690,12.8720600550964,35.6760042699725,26.9595218997226,160.545042016807
Apr,700,12.6319275482094,35.6419818181818,26.9809156191376,158.997352941176
Apr,710,12.3730739495798,35.6060151260504,27.0037292846858,157.429641025641
Apr,720,12.1378974789916,35.5741344537815,27.0246071840438,156.115641025641
Apr,730,11.9073411764706,35.5437445378151,27.0453334288022,155.111264957265
Apr,740,11.6835714285714,35.5147512605042,27.0651224443238,154.090034188034
Apr,750,11.4536773109244,35.4865327731092,27.0862426576745,153.632854700855
Apr,760,11.2367042016807,35.4599731092437,27.1058569254882,153.245760683761
Apr,770,11.0208,35.4343193277311,27.125346649053,152.748837606838
Apr,780,10.780768907563,35.406143977591,27.1467640689381,152.557834757835
Apr,790,10.5476319327731,35.3800134453782,27.1679732901454,152.495008547009
Apr,800,10.3275361344538,35.3561840336134,27.1881533570167,152.806581196581
Apr,810,10.1026016949153,35.3327830508475,27.2089652645817,153.143862068966
Apr,820,9.88245593220339,35.3103525423729,27.2292129623347,153.725034482759
Apr,830,9.6655406779661,35.2894016949153,27.2496100247654,154.577931034483
Apr,840,9.45777796610169,35.2700033898305,27.269328851961,155.524551724138
Apr,850,9.2619406779661,35.2534491525424,27.2887904218184,156.777931034483
Apr,860,9.06125254237288,35.2369288135593,27.3086720690528,158.239379310345
Apr,870,8.87246101694915,35.2222389830509,27.3276378474366,159.750931034483
Apr,880,8.68171553672316,35.2080833333333,27.3469220422604,161.39841091954
Apr,890,8.4921813559322,35.1952237288136,27.3666461856219,163.354896551724
Apr,900,8.31709576271186,35.1839033898305,27.3849276752802,165.498431034483
Apr,910,8.14478290598291,35.173241025641,27.4029402094376,167.671617391304
Apr,920,7.97840683760684,35.1635128205128,27.4204905984209,169.910765217391
Apr,930,7.82752136752137,35.1556632478633,27.4369095721677,172.30212173913
Apr,940,7.68372136752137,35.1486512820513,27.4527299410899,174.737373913044
Apr,950,7.53486324786325,35.1425111111111,27.4697715359678,177.393913043478
Apr,960,7.38935128205128,35.1364658119658,27.4861550817337,180.154133333333
Apr,970,7.25427179487179,35.1317965811966,27.5019154106004,182.936347826087
Apr,980,7.13375897435897,35.1278957264957,27.5160096527782,185.394347826087
Apr,990,7.00869572649573,35.1231931623932,27.5299506210919,187.972382608696
Apr,1000,6.89105270655271,35.1189031339031,27.5429785593851,190.568591304348
Apr,1010,6.76624742268041,35.1151917525773,27.5572730905766,193.564854166667
Apr,1020,6.6696125,35.1120770833333,27.5681187954566,195.743810526316
Apr,1030,6.55395157894737,35.1086,27.5810614559031,198.545765957447
Apr,1040,6.45489789473684,35.1061073684211,27.5923777700823,201.068929078014
Apr,1050,6.35279368421053,35.1028189473684,27.6033764387317,203.69470212766
Apr,1060,6.26753684210526,35.1000547368421,27.6124633435374,205.910638297872
Apr,1070,6.18737684210526,35.0980021052632,27.6213684121002,208.055127659574
Apr,1080,6.10788421052632,35.0959515789474,27.6300937046734,210.262361702128
Apr,1090,6.02840631578947,35.0937936842105,27.6386407924468,212.479063829787
Apr,1100,5.95285052631579,35.0915768421053,27.6465999823837,214.527638297872
Apr,1110,5.88159789473684,35.0894452631579,27.6539907187546,216.501882978723
Apr,1120,5.80838971631206,35.0868723404255,27.6612221473128,218.548562724014
Apr,1130,5.74249007092199,35.0844790780142,27.6676302571601,220.435050179211
Apr,1140,5.6819170212766,35.0821723404255,27.6733754211377,222.258129032258
Apr,1150,5.62325531914894,35.0797893617021,27.6787873625153,223.953741935484
Apr,1160,5.57143829787234,35.0780127659574,27.6838144313702,225.502258064516
Apr,1170,5.52083404255319,35.0764446808511,27.6888190721269,226.924172043011
Apr,1180,5.46958085106383,35.0741808510638,27.6933236647498,228.374752688172
Apr,1190,5.4156170212766,35.0712042553192,27.6975497832201,229.851311827957
Apr,1200,5.37080035460993,35.0690991134752,27.7013285011143,231.118476702509
Apr,1210,5.34438378378378,35.0719756756757,27.7068575861299,231.02075
Apr,1220,5.30049142857143,35.0694114285714,27.7101056534772,232.301764705882
Apr,1230,5.26060571428571,35.0680228571429,27.713819741371,233.418176470588
Apr,1240,5.21620571428572,35.0654571428571,27.7170910887805,234.558352941177
Apr,1250,5.17340571428571,35.0633485714286,27.7205392525332,235.703176470588
Apr,1260,5.13097714285714,35.0608971428571,27.7236368546012,236.777647058824
Apr,1270,5.09068571428571,35.0587085714286,27.7266740833515,237.910529411765
Apr,1280,5.05305238095238,35.0566295238095,27.7294774868784,238.944588235294
Apr,1290,5.02132,35.0554914285714,27.7323458327097,239.830411764706
Apr,1300,4.98647428571429,35.0536971428572,27.7350336485159,240.771647058824
Apr,1310,4.95950857142857,35.0527371428572,27.737456344797,241.489058823529
Apr,1320,4.93193714285714,35.0512228571429,27.7395051993998,242.218176470588
Apr,1330,4.89598285714286,35.0487085714286,27.7417071115894,243.089588235294
Apr,1340,4.86457142857143,35.0465085714286,27.7436171550958,243.849823529412
Apr,1350,4.8264,35.0435714285714,27.7456845999969,244.692294117647
Apr,1360,4.78822095238095,35.0406838095238,27.7477828635227,245.474245098039
Apr,1370,4.75834857142857,35.0384571428571,27.7494686948809,246.185882352941
Apr,1380,4.72258857142857,35.0350914285714,27.7508838333743,246.981941176471
Apr,1390,4.68873714285714,35.0320342857143,27.7523169225572,247.774764705882
Apr,1400,4.66233714285714,35.03024,27.7539231617501,248.377705882353
Apr,1410,4.64152941176471,35.0292529411765,27.7555258899912,248.763393939394
Apr,1420,4.61457254901961,35.0271784313726,27.7569403692023,249.360282828283
Apr,1430,4.58614803921569,35.0252245098039,27.7586172611228,249.957343434343
Apr,1440,4.55992450980392,35.0233019607843,27.7600747212193,250.426737373737
Apr,1450,4.53664117647059,35.0218352941177,27.7615579272548,250.863515151515
Apr,1460,4.51825294117647,35.0209764705882,27.7629837643234,251.236727272727
Apr,1470,4.49601176470588,35.0194882352941,27.7643239001039,251.704
Apr,1480,4.47518823529412,35.0184,27.7658159740473,252.140545454545
Apr,1490,4.45454705882353,35.0169941176471,27.7670261662056,252.413696969697
Apr,1500,4.4353137254902,35.0154607843137,27.7679642944084,252.876767676768
May,0,22.5071518987342,36.7732721518987,25.4175133382903,218.334303797468
May,10,21.8464684782609,36.7375235080058,25.5797864494754,220.478181950509
May,20,21.5659456896552,36.7411238095238,25.6626028635236,221.368952380952
May,30,21.2451396551724,36.7387506493507,25.7512507314124,222.697238095238
May,40,20.9279896551724,36.7318614718615,25.8340924313509,223.731575757576
May,50,20.6176094827586,36.7236060606061,25.9127534007878,224.118528138528
May,60,20.3761862068966,36.713258008658,25.9704211474594,224.27832034632
May,70,20.1911275862069,36.7016268398268,26.0119637155538,223.673974025974
May,80,20.018000862069,36.6888917748918,26.0493571510719,222.063835497835
May,90,19.8740051724138,36.6789004329004,26.0808778213703,220.402857142857
May,100,19.751875862069,36.6704138528139,26.1074140115706,218.491082251082
May,110,19.6522956896552,36.6630874458875,26.1287589708191,217.10258008658
May,120,19.5616663793103,36.6559748917749,26.1478366460857,216.015766233766
May,130,19.4797862068966,36.6495636363636,26.1650032261105,215.099134199134
May,140,19.4064068965517,36.6438236652237,26.1804038356831,214.211585858586
May,150,19.3412870689655,36.6389497835498,26.1942313476864,213.47980952381
May,160,19.2811896551724,36.6348415584416,26.2072724747967,212.953956709957
May,170,19.2250681034483,36.6313307359307,26.2196938376966,212.570346320346
May,180,19.166350862069,36.6272675324675,26.2323674723065,211.934727272727
May,190,19.1069818965517,36.6235376623377,26.2454531199057,210.991021645022
May,200,19.0477043103448,36.6197662337662,26.2584616527026,210.052649350649
May,210,18.9883293103448,36.616083982684,26.271504173461,209.188095238095
May,220,18.9279663793103,36.612367965368,26.2847704917676,208.251134199134
May,230,18.8676965517241,36.6082632034632,26.2976757442456,207.515125541126
May,240,18.8105836206897,36.6046623376623,26.3101153692019,207.001255411255
May,250,18.7554715517241,36.6003965367965,26.3214802842908,206.616649350649
May,260,18.7039909482759,36.5971106782107,26.3326404955366,206.345473304473
May,270,18.6545836206897,36.5934121212121,26.3429198886747,206.019930735931
May,280,18.6095224137931,36.5902805194805,26.3524877031101,205.706735930736
May,290,18.5611939655172,36.5865047619048,26.3623864704109,205.220588744589
May,300,18.5093301724138,36.5818216450217,26.3724724292057,204.624658008658
May,310,18.4587344827586,36.5774753246753,26.3824584168255,203.895714285714
May,320,18.4024043103448,36.5723645021645,26.3932860749403,203.193324675325
May,330,18.344799137931,36.5665108225108,26.4038061005485,202.837402597403
May,340,18.2858948275862,36.5598675324675,26.4140014347858,202.178164502164
May,350,18.2290956896552,36.5533541125541,26.423706467141,201.819948051948
May,360,18.1727629310345,36.5463974025974,26.4328949750476,201.345108225108
May,370,18.1128637931034,36.5381852813853,26.4419921471248,200.613428571429
May,380,18.0470438218391,36.5285005772006,26.4514262648524,199.682128427128
May,390,17.97305,36.517038961039,26.4614856521218,198.526995670996
May,400,17.8989034482759,36.5052484848485,26.4712442844265,197.411437229437
May,410,17.8183129310345,36.4919593073593,26.4813811822325,196.293627705628
May,420,17.7339965517241,36.4776571428571,26.4915818829412,195.14380952381
May,430,17.6425155172414,36.461858008658,26.5022813584903,193.910121212121
May,440,17.5401362068966,36.4441497835498,26.5140533129794,192.717541125541
May,450,17.4312043103448,36.4248987012987,26.5261161955311,191.528329004329
May,460,17.3164801724138,36.4045064935065,26.5385732298586,190.314822510823
May,470,17.1993801724138,36.3837506493507,26.5511478042757,189.268242424242
May,480,17.0675652298851,36.3604535353535,26.5651652037423,188.137496392496
May,490,16.9275239224138,36.3356142857143,26.579772712865,186.963214285714
May,500,16.8004609913793,36.3132655122655,26.593067336357,186.098640692641
May,510,16.6463558139535,36.2852124031008,26.6084444491153,184.695
May,520,16.4991488,36.2594128,26.6233842627425,184.19552
May,530,16.3423312,36.2319248,26.6390368184088,183.607712
May,540,16.1856928,36.2044736,26.6544590581648,182.800528
May,550,16.0186944,36.1753936,26.6707260206322,182.118848
May,560,15.8409344,36.144584,26.6878444800658,181.024224
May,570,15.6604064,36.1136704,26.7052198982599,179.838464
May,580,15.4773808,36.0824208,26.7226324730017,178.615312
May,590,15.2869232,36.0502832,26.7406647739508,177.412432
May,600,15.0811501333333,36.0158090666667,26.7599638212786,175.915826666667
May,610,14.8787536,35.9825184,26.7790280429624,174.549232
May,620,14.6789392,35.9501408,26.7978113808592,173.127248
May,630,14.473768,35.9172256,26.8169430070486,171.624576
May,640,14.2704832,35.8848496,26.8356600613042,170.109936
May,650,14.0587168,35.8519488,26.8553309181652,168.781696
May,660,13.8509392,35.8201184,26.8745593089097,167.463824
May,670,13.6435168,35.788624,26.8935014783998,165.968704
May,680,13.4330224,35.7571728,26.9125981578982,164.420778666667
May,690,13.2092885333333,35.7241768,26.9327496530635,162.841741333333
May,700,12.9767722666667,35.6902864,26.9535470980633,161.251141333333
May,710,12.7403696,35.6564688,26.9746038634508,159.600128
May,720,12.5039568,35.6231184,26.9954466380163,157.867328
May,730,12.2629072,35.589784,27.0165872039218,156.476592
May,740,12.0271152,35.5579472,27.0372296522418,155.107712
May,750,11.7913504,35.5269584,27.0579150595257,153.975296
May,760,11.55212,35.4964176,27.0790441108455,152.99328
May,770,11.3170048,35.4672928,27.1000086882066,152.228608
May,780,11.0720944,35.4378168,27.1219404351399,151.603226666667
May,790,10.8357088,35.410344,27.143241808405,151.109344
May,800,10.6153488,35.3856528,27.1633444469695,150.914992
May,810,10.39792,35.3616528,27.1830324081136,150.801792
May,820,10.1728672,35.3378064,27.2037150398129,150.96144
May,830,9.9557968,35.3157552,27.2238143131567,151.449888
May,840,9.7444896,35.2955296,27.2438310940762,152.149424
May,850,9.5359824,35.2763032,27.2637188150095,153.053381333333
May,860,9.37577485380117,35.2611561403509,27.2783296197287,153.914467836257
May,870,9.16796991150443,35.2431044247788,27.2982348244342,155.266778761062
May,880,8.95786224188791,35.2256890855457,27.318618005517,156.870321533923
May,890,8.76284601769912,35.2114536873156,27.3381821926474,158.706230088496
May,900,8.58417876106195,35.191779245283,27.3642358459355,161.447132075472
May,910,8.41303008849557,35.1813811320755,27.382712034975,163.797132075472
May,920,8.24372212389381,35.171841509434,27.400706399801,166.203622641509
May,930,8.07568318584071,35.1626245283019,27.4186871313021,168.828188679245
May,940,7.91296991150442,35.1535754716981,27.4362871526043,171.402811320755
May,950,7.7499625,35.1452,27.4540455802867,174.182038095238
May,960,7.59130803571429,35.1383304761905,27.4715783968709,177.126082539683
May,970,7.44247678571429,35.1321847619048,27.4880978286332,179.865047619048
May,980,7.29937142857143,35.1262133333333,27.5035045988548,182.617333333333
May,990,7.1675375,35.1213803174603,27.5174082391662,185.237507936508
May,1000,7.04533108108108,35.1173197411003,27.5318466841909,188.17089379085
May,1010,6.93584027777778,35.115,27.5458304011283,190.732781609195
May,1020,6.82597052631579,35.1119724137931,27.5578498808734,193.252139534884
May,1030,6.71723578947368,35.1094988505747,27.5699466225659,195.707534883721
May,1040,6.60949368421053,35.107046743295,27.581888695384,198.250635658915
May,1050,6.50829684210526,35.1049448275862,27.5933632807696,200.77476744186
May,1060,6.41689684210526,35.1027103448276,27.6030870378916,203.077279069767
May,1070,6.32885684210526,35.1006482758621,27.6126285301716,205.356418604651
May,1080,6.24215157894737,35.0982298850575,27.6218170841879,207.697813953488
May,1090,6.16239157894737,35.0964068965517,27.6304518208625,209.938953488372
May,1100,6.08717473684211,35.0943632183908,27.6383824522494,212.174302325581
May,1110,6.01737052631579,35.0925908045977,27.6458639506924,214.179348837209
May,1120,5.9481701754386,35.0903118773946,27.6528561419677,216.152740310078
May,1130,5.88122877192982,35.0878942528736,27.6593828971423,218.017879844961
May,1140,5.81359368421053,35.0856436781609,27.6660437358245,219.860744186047
May,1150,5.75325684210526,35.0838827586207,27.6721021270755,221.519186046512
May,1160,5.70064,35.0829310344828,27.6777472195533,222.894279069767
May,1170,5.64798315789474,35.0812206896552,27.6827389897716,224.304558139535
May,1180,5.59533052631579,35.0793287356322,27.6875948641341,225.787627906977
May,1190,5.5471052631579,35.0781287356322,27.6924083867405,227.167093023256
May,1200,5.50316473684211,35.0761814176245,27.696164867954,228.35592248062
May,1210,5.4039875,35.0749833333333,27.7020489835487,229.15770212766
May,1220,5.35595416666667,35.0722125,27.7056783983225,230.440170212766
May,1230,5.30239166666667,35.0690833333333,27.7096453448784,231.840340425532
May,1240,5.25745416666667,35.0666791666667,27.7131399977063,233.053914893617
May,1250,5.2170125,35.0651083333333,27.7167728645048,234.115234042553
May,1260,5.17465833333333,35.0624291666667,27.7197080620499,235.269404255319
May,1270,5.133025,35.0597,27.7224988753301,236.369319148936
May,1280,5.09275833333333,35.0575638888889,27.7255972029016,237.486609929078
May,1290,5.0567875,35.0556291666667,27.7283221641466,238.494680851064
May,1300,5.02557083333333,35.0541833333333,27.7308813680847,239.354723404255
May,1310,4.99415416666667,35.0528208333333,27.7335198542692,240.260553191489
May,1320,4.961175,35.0507875,27.7357875770582,241.159404255319
May,1330,4.9258,35.0484333333333,27.7380612874264,241.977829787234
May,1340,4.8994375,35.0473958333333,27.7403410938418,242.671957446809
May,1350,4.8659625,35.0452666666667,27.7425480415409,243.494127659575
May,1360,4.8360625,35.0436701388889,27.7447698883806,244.210879432624
May,1370,4.79975416666667,35.0405916666667,27.7465194875979,245.121234042553
May,1380,4.76677083333333,35.0378833333333,27.7481623580263,245.849531914894
May,1390,4.73883333333333,35.0356541666667,27.7496095906193,246.439063829787
May,1400,4.71284166666667,35.03395,27.7512389015543,247.052765957447
May,1410,4.68912638888889,35.0326708333333,27.7529632774893,247.60970212766
May,1420,4.66206666666667,35.0309879432624,27.754740494651,248.04615942029
May,1430,4.6347780141844,35.0288156028369,27.7561454816677,248.652326086957
May,1440,4.60382127659574,35.0263347517731,27.7576915810955,249.380920289855
May,1450,4.57322553191489,35.0238510638298,27.759173455708,250.006739130435
May,1460,4.54770212765958,35.0219276595745,27.7605366639147,250.595173913043
May,1470,4.52237021276596,35.0201744680851,27.7620091112772,251.104
May,1480,4.50071489361702,35.0184680851064,27.7631109230483,251.569304347826
May,1490,4.48349361702128,35.017685106383,27.7644585864839,251.897347826087
May,1500,4.47148936170213,35.0176276595745,27.7657876142725,252.123079710145
Jun,0,25.1489589041096,36.6009166666667,24.5031247128518,209.417013888889
Jun,10,24.4602354063018,36.6206552188552,24.7311933608127,212.512767676768
Jun,20,23.7024338308458,36.6534858585859,24.984255089668,216.293141414141
Jun,30,22.6970955223881,36.6832242424242,25.3024253178693,221.920585858586
Jun,40,21.7704328358209,36.6987747474748,25.5785116385009,226.497515151515
Jun,50,21.0930358208955,36.6966141414141,25.765085426979,228.427161616162
Jun,60,20.6420626865672,36.6930626262626,25.8859523084053,228.065494949495
Jun,70,20.2995412935323,36.6852919191919,25.9729718355804,226.676848484849
Jun,80,20.0409223880597,36.6769497487437,26.0364321212064,224.401121212121
Jun,90,19.8358388059702,36.6705336683417,26.0863941330111,221.357696969697
Jun,100,19.6721691542289,36.6632864321608,26.1247301571445,218.553262626263
Jun,110,19.5383114427861,36.6567567839196,26.1555353754877,216.241558080808
Jun,120,19.426552238806,36.6506303030303,26.1801553522876,214.532487309645
Jun,130,19.3282985074627,36.6449363636364,26.201941351053,213.329827411168
Jun,140,19.2384172470978,36.6398534338359,26.2227164301668,212.535318181818
Jun,150,19.1584945273632,36.6348773869347,26.2401530188479,211.895888888889
Jun,160,19.0862099502488,36.6303065326633,26.2559034598671,211.289878787879
