cruise,cast,date,month,day,longitude,latitude,depth,temperature,salinity,density,oxygen
10232,5,2008-02-12,Feb,12,-64.187,31.658,310,17.832,36.5306,26.5039207539746,204.056
10232,5,2008-02-12,Feb,12,-64.187,31.658,320,17.7842,36.522,26.5095442383931,203.938
10232,5,2008-02-12,Feb,12,-64.187,31.658,330,17.7478,36.5168,26.5149454372119,204.01
10232,5,2008-02-12,Feb,12,-64.187,31.658,340,17.6956,36.5088,26.5220640461156,204.07
10232,5,2008-02-12,Feb,12,-64.187,31.658,350,17.6488,36.5006,26.5276793610545,204.322
10232,5,2008-02-12,Feb,12,-64.187,31.658,360,17.6246,36.5,26.5335772850499,204.894
10232,5,2008-02-12,Feb,12,-64.187,31.658,370,17.5808,36.4944,26.540422908353,205.492
10232,5,2008-02-12,Feb,12,-64.187,31.658,380,17.5271666666667,36.4841666666667,26.5461345500682,205.338333333333
10232,5,2008-02-12,Feb,12,-64.187,31.658,390,17.4594,36.4704,26.5525411380443,204.996
10232,5,2008-02-12,Feb,12,-64.187,31.658,400,17.4192,36.4658,26.559205732597,205.546
10232,5,2008-02-12,Feb,12,-64.187,31.658,410,17.3814,36.4602,26.5645080808652,206.308
10232,5,2008-02-12,Feb,12,-64.187,31.658,420,17.3136,36.4446,26.5693762595806,205.63
10232,5,2008-02-12,Feb,12,-64.187,31.658,430,17.2412,36.427,26.5737656259365,203.438
10232,5,2008-02-12,Feb,12,-64.187,31.658,440,17.1312,36.4016,26.5811438003482,199.652
10232,5,2008-02-12,Feb,12,-64.187,31.658,450,16.9882,36.3726,26.5935017500134,197.832
10232,5,2008-02-12,Feb,12,-64.187,31.658,460,16.8408,36.3422,26.6056421100615,195.116
10232,5,2008-02-12,Feb,12,-64.187,31.658,470,16.7032,36.3132,26.6163236123081,193.344
10232,5,2008-02-12,Feb,12,-64.187,31.658,480,16.559,36.2848,26.6288233001391,191.37
10232,5,2008-02-12,Feb,12,-64.187,31.658,490,16.418,36.2558,26.6399063189854,190.188
10232,5,2008-02-12,Feb,12,-64.187,31.658,500,16.27575,36.22775,26.6517731588335,188.6775
10232,6,2008-02-12,Feb,12,-64.201,31.637,10,20.82675,36.706,25.844683224166,221.3375
10232,6,2008-02-12,Feb,12,-64.201,31.637,20,20.8284,36.7058,25.8445398668943,221.412
10232,6,2008-02-12,Feb,12,-64.201,31.637,30,20.7732,36.6976,25.8538755746475,221.16
10232,6,2008-02-12,Feb,12,-64.201,31.637,40,20.6194,36.6828,25.8849706481358,221.22
10232,6,2008-02-12,Feb,12,-64.201,31.637,50,20.591,36.6812,25.8919758768671,220.8
10232,6,2008-02-12,Feb,12,-64.201,31.637,60,20.5588,36.6792,25.8997020583638,220.014
10232,6,2008-02-12,Feb,12,-64.201,31.637,70,20.5196,36.6792,25.9108371885123,219.178
10232,6,2008-02-12,Feb,12,-64.201,31.637,80,20.4664,36.6758,25.9231408065976,217.634
10232,6,2008-02-12,Feb,12,-64.201,31.637,90,20.4322,36.6756,25.9327271038151,216.488
10232,6,2008-02-12,Feb,12,-64.201,31.637,100,20.278,36.6768,25.9755997907697,211.264
10232,6,2008-02-12,Feb,12,-64.201,31.637,110,19.8726,36.658,26.0698446192189,207.01
10232,6,2008-02-12,Feb,12,-64.201,31.637,120,19.294,36.6308,26.2013229794922,200.83
10232,6,2008-02-12,Feb,12,-64.201,31.637,130,18.9332,36.6184,26.2856446793008,198.184
10232,6,2008-02-12,Feb,12,-64.201,31.637,140,18.6743333333333,36.6073333333333,26.3439158350922,197.615
10232,6,2008-02-12,Feb,12,-64.201,31.637,150,18.5614,36.6096,26.3748549594337,198.058
10232,6,2008-02-12,Feb,12,-64.201,31.637,160,18.4692,36.6026,26.3932942351411,198.918
10232,6,2008-02-12,Feb,12,-64.201,31.637,170,18.4056,36.5966,26.4052099415797,199.594
10232,6,2008-02-12,Feb,12,-64.201,31.637,180,18.3596,36.5928,26.4143404982208,200.316
10232,6,2008-02-12,Feb,12,-64.201,31.637,190,18.322,36.5898,26.4219512619445,201.03
10232,6,2008-02-12,Feb,12,-64.201,31.637,200,18.2714,36.585,26.431429873247,202.102
10232,6,2008-02-12,Feb,12,-64.201,31.637,210,18.2242,36.5814,26.4409510571953,203.004
10232,6,2008-02-12,Feb,12,-64.201,31.637,220,18.184,36.5778,26.4487002751726,203.632
10232,6,2008-02-12,Feb,12,-64.201,31.637,230,18.1522,36.575,26.4549468983131,203.914
10232,6,2008-02-12,Feb,12,-64.201,31.637,240,18.1204,36.5694,26.4590381316726,203.938
10232,6,2008-02-12,Feb,12,-64.201,31.637,250,18.0968,36.5656,26.4624542620819,203.626
10232,6,2008-02-12,Feb,12,-64.201,31.637,260,18.074,36.5636,26.4670443569402,204.354
10232,6,2008-02-12,Feb,12,-64.201,31.637,270,18.0536,36.5636,26.4725633704674,205.04
10232,6,2008-02-12,Feb,12,-64.201,31.637,280,18.0262,36.56,26.4770591853207,205.338
10232,6,2008-02-12,Feb,12,-64.201,31.637,290,18.0002,36.5564,26.4811991852005,205.352
10232,6,2008-02-12,Feb,12,-64.201,31.637,300,17.9598,36.5494,26.4862955408378,204.978
10232,6,2008-02-12,Feb,12,-64.201,31.637,310,17.921,36.543,26.4914385334762,204.684
10232,6,2008-02-12,Feb,12,-64.201,31.637,320,17.8766,36.5354,26.4970291221249,204.588
10232,6,2008-02-12,Feb,12,-64.201,31.637,330,17.8332,36.5282,26.5026582944633,204.276
10232,6,2008-02-12,Feb,12,-64.201,31.637,340,17.7854,36.5202,26.5087369164905,204.022
10232,6,2008-02-12,Feb,12,-64.201,31.637,350,17.724,36.5094,26.5159860674975,203.426
10232,6,2008-02-12,Feb,12,-64.201,31.637,360,17.6542,36.4982,26.5249490247027,202.662
10232,6,2008-02-12,Feb,12,-64.201,31.637,370,17.6296,36.4988,26.5318693644873,203.942
10232,6,2008-02-12,Feb,12,-64.201,31.637,380,17.5811666666667,36.4906666666667,26.5379460223519,203.981666666667
10232,6,2008-02-12,Feb,12,-64.201,31.637,390,17.515,36.4772,26.544226832379,202.768
10232,6,2008-02-12,Feb,12,-64.201,31.637,400,17.4242,36.4588,26.5526229868851,201.484
10232,6,2008-02-12,Feb,12,-64.201,31.637,410,17.332,36.4398,26.560811356874,200.332
10232,6,2008-02-12,Feb,12,-64.201,31.637,420,17.271,36.4284,26.5672291703397,200.168
10232,6,2008-02-12,Feb,12,-64.201,31.637,430,17.2012,36.4138,26.5732658687915,199.302
10232,6,2008-02-12,Feb,12,-64.201,31.637,440,17.1244,36.3992,26.5809329183217,198.282
10232,6,2008-02-12,Feb,12,-64.201,31.637,450,17.024,36.3792,26.5900332521932,197.56
10232,6,2008-02-12,Feb,12,-64.201,31.637,460,16.9298,36.3606,26.5986341997597,196.54
10232,6,2008-02-12,Feb,12,-64.201,31.637,470,16.7904,36.331,26.6093801796569,194.68
10232,6,2008-02-12,Feb,12,-64.201,31.637,480,16.575,36.288,26.6275293768398,191.024
10232,6,2008-02-12,Feb,12,-64.201,31.637,490,16.409,36.2548,26.641229964636,188.534
10232,6,2008-02-12,Feb,12,-64.201,31.637,500,16.2172,36.2172,26.6572565298143,186.124
10232,6,2008-02-12,Feb,12,-64.201,31.637,510,16.0612,36.187,26.6703984962316,183.782
10232,6,2008-02-12,Feb,12,-64.201,31.637,520,15.8062,36.138,26.6913656810053,182.882
10232,6,2008-02-12,Feb,12,-64.201,31.637,530,15.6134,36.1044,26.7095688807804,179.858
10232,6,2008-02-12,Feb,12,-64.201,31.637,540,15.4024,36.0672,26.7286805146458,177.038
10232,6,2008-02-12,Feb,12,-64.201,31.637,550,15.1394,36.0206,26.7516022607617,176.434
10232,6,2008-02-12,Feb,12,-64.201,31.637,560,14.9334,35.985,26.7698742393987,175.768
10232,6,2008-02-12,Feb,12,-64.201,31.637,570,14.7666,35.956,26.7842757070973,174.59
10232,6,2008-02-12,Feb,12,-64.201,31.637,580,14.555,35.9214,26.8037230255472,173.514
10232,6,2008-02-12,Feb,12,-64.201,31.637,590,14.3556,35.8886,26.8215252640503,171.926
10232,6,2008-02-12,Feb,12,-64.201,31.637,600,14.1586666666667,35.858,26.8401165416742,169.66
10232,6,2008-02-12,Feb,12,-64.201,31.637,610,13.9316,35.8226,26.8609577953175,167.86
10232,6,2008-02-12,Feb,12,-64.201,31.637,620,13.7494,35.7942,26.8773390581323,166.564
10232,6,2008-02-12,Feb,12,-64.201,31.637,630,13.4924,35.7566,26.9015917910824,164.066
10232,6,2008-02-12,Feb,12,-64.201,31.637,640,13.2348,35.72,26.9261368303797,163.458
10232,6,2008-02-12,Feb,12,-64.201,31.637,650,13.0914,35.6992,26.9393098557637,162.508
10232,6,2008-02-12,Feb,12,-64.201,31.637,660,12.8848,35.6674,26.956321231725,160.866
10232,6,2008-02-12,Feb,12,-64.201,31.637,670,12.6084,35.6278,26.980580081155,158.59
10232,6,2008-02-12,Feb,12,-64.201,31.637,680,12.3524,35.5934,27.0041403566633,156.522
10232,6,2008-02-12,Feb,12,-64.201,31.637,690,12.144,35.5644,27.022100927344,155.572
10232,6,2008-02-12,Feb,12,-64.201,31.637,700,11.854,35.5254,27.0472450633513,153.49
10232,6,2008-02-12,Feb,12,-64.201,31.637,710,11.5794,35.4882,27.0701035578471,150.744
10232,6,2008-02-12,Feb,12,-64.201,31.637,720,11.3612,35.4608,27.089418133721,149.454
10232,6,2008-02-12,Feb,12,-64.201,31.637,730,11.0546,35.4212,27.1147089019986,147.07
10232,6,2008-02-12,Feb,12,-64.201,31.637,740,10.796,35.3896,27.1367793489552,146.354
10232,6,2008-02-12,Feb,12,-64.201,31.637,750,10.5834,35.3654,27.1557782992321,145.832
10232,6,2008-02-12,Feb,12,-64.201,31.637,760,10.3444,35.3374,27.1759205042195,145.264
10232,6,2008-02-12,Feb,12,-64.201,31.637,770,10.1446,35.3158,27.1937601880098,145.266
10232,6,2008-02-12,Feb,12,-64.201,31.637,780,9.89916666666667,35.2903333333333,27.2158445826664,146.006666666667
10232,6,2008-02-12,Feb,12,-64.201,31.637,790,9.6072,35.262,27.2427516761787,147.654
10232,6,2008-02-12,Feb,12,-64.201,31.637,800,9.3234,35.2352,27.2686280848481,149.364
10232,6,2008-02-12,Feb,12,-64.201,31.637,810,9.0866,35.2134,27.2899711974821,150.728
10232,6,2008-02-12,Feb,12,-64.201,31.637,820,8.8074,35.191,27.3169253004292,153.032
10232,6,2008-02-12,Feb,12,-64.201,31.637,830,8.5976,35.1756,27.3377934056266,155.408
10232,6,2008-02-12,Feb,12,-64.201,31.637,840,8.3926,35.1656,27.3616778284945,159.338
10232,6,2008-02-12,Feb,12,-64.201,31.637,850,8.2136,35.1626,27.3866934757019,163.706
10232,6,2008-02-12,Feb,12,-64.201,31.637,860,8.0306,35.1558,27.4089522620436,167.918
10232,6,2008-02-12,Feb,12,-64.201,31.637,870,7.8782,35.1482,27.425733945422,170.854
10232,6,2008-02-12,Feb,12,-64.201,31.637,880,7.636,35.1302,27.4470695483493,174.148
10232,6,2008-02-12,Feb,12,-64.201,31.637,890,7.4628,35.1208,27.464743166149,176.722
10232,6,2008-02-12,Feb,12,-64.201,31.637,900,7.3642,35.12,27.478312733299,179.124
10232,6,2008-02-12,Feb,12,-64.201,31.637,910,7.272,35.1252,27.4955705321005,182.114
10232,6,2008-02-12,Feb,12,-64.201,31.637,920,7.1208,35.1274,27.5185602878897,186.196
10232,6,2008-02-12,Feb,12,-64.201,31.637,930,7.0086,35.1274,27.5342408028556,189.458
10232,6,2008-02-12,Feb,12,-64.201,31.637,940,6.9226,35.1304,27.5485504528756,192.344
10232,6,2008-02-12,Feb,12,-64.201,31.637,950,6.8036,35.1262,27.5615657091352,194.272
10232,6,2008-02-12,Feb,12,-64.201,31.637,960,6.66683333333333,35.1213333333333,27.5762918318457,196.243333333333
10232,6,2008-02-12,Feb,12,-64.201,31.637,970,6.5314,35.1196,27.5931047677316,199.542
10232,6,2008-02-12,Feb,12,-64.201,31.637,980,6.422,35.119,27.6071758437344,202.688
10232,6,2008-02-12,Feb,12,-64.201,31.637,990,6.3184,35.116,27.6184718412208,205.104
10232,6,2008-02-12,Feb,12,-64.201,31.637,1000,6.2498,35.1134,27.6254401027413,206.778
10232,6,2008-02-12,Feb,12,-64.201,31.637,1010,6.188,35.1104,27.6311477730736,208.236
10232,6,2008-02-12,Feb,12,-64.201,31.637,1020,6.0948,35.1064,27.6400228927402,210.352
10232,6,2008-02-12,Feb,12,-64.201,31.637,1030,6.0108,35.1026,27.6477886634279,212.528
10232,6,2008-02-12,Feb,12,-64.201,31.637,1040,5.9356,35.1,27.6553230053636,214.578
10232,6,2008-02-12,Feb,12,-64.201,31.637,1050,5.8864,35.097,27.6592239339399,215.59
10232,6,2008-02-12,Feb,12,-64.201,31.637,1060,5.8076,35.0938,27.6666162651297,217.868
10232,6,2008-02-12,Feb,12,-64.201,31.637,1070,5.7534,35.094,27.6735929827742,219.56
10232,6,2008-02-12,Feb,12,-64.201,31.637,1080,5.7014,35.093,27.6793151662594,221.04
10232,6,2008-02-12,Feb,12,-64.201,31.637,1090,5.6324,35.092,27.6870789796079,222.794
10232,6,2008-02-12,Feb,12,-64.201,31.637,1100,5.5804,35.0912,27.6928847117549,224.188
10232,6,2008-02-12,Feb,12,-64.201,31.637,1110,5.5288,35.0878,27.6965442819065,226.23
10232,6,2008-02-12,Feb,12,-64.201,31.637,1120,5.45133333333333,35.0806666666667,27.7003385968584,229.385
10232,6,2008-02-12,Feb,12,-64.201,31.637,1130,5.4372,35.0832,27.7041574905405,229.81
10232,6,2008-02-12,Feb,12,-64.201,31.637,1140,5.4156,35.086,27.709065956212,229.828
10232,6,2008-02-12,Feb,12,-64.201,31.637,1150,5.3784,35.0868,27.7142407470482,230.296
10232,6,2008-02-12,Feb,12,-64.201,31.637,1160,5.3322,35.0862,27.7193563058926,231.106
10232,6,2008-02-12,Feb,12,-64.201,31.637,1170,5.314,35.0876,27.7227258123616,231.772
10232,6,2008-02-12,Feb,12,-64.201,31.637,1180,5.2568,35.0828,27.725769403499,233.38
10232,6,2008-02-12,Feb,12,-64.201,31.637,1190,5.1982,35.0776,27.7286195289262,235.032
10232,6,2008-02-12,Feb,12,-64.201,31.637,1200,5.167,35.077,27.7318672410154,235.563333333333
10232,7,2008-02-12,Feb,12,-64.24,31.63,10,20.738,36.699,25.8635715029745,221.33
10232,7,2008-02-12,Feb,12,-64.24,31.63,20,20.691,36.6908,25.8706272925167,221.556
10232,7,2008-02-12,Feb,12,-64.24,31.63,30,20.6608,36.6882,25.8773800443946,221.806
10232,7,2008-02-12,Feb,12,-64.24,31.63,40,20.6466,36.6902,25.8832750471285,221.812
10232,7,2008-02-12,Feb,12,-64.24,31.63,50,20.6084,36.6872,25.8918804829559,221.902
10232,7,2008-02-12,Feb,12,-64.24,31.63,60,20.5922,36.687,25.8966482488897,221.698
10232,7,2008-02-12,Feb,12,-64.24,31.63,70,20.5864,36.6876,25.8992041316728,221.524
10232,7,2008-02-12,Feb,12,-64.24,31.63,80,20.5714,36.684,25.9010446946108,221.104
10232,7,2008-02-12,Feb,12,-64.24,31.63,90,20.5078,36.675,25.9119066867891,219.666
10232,7,2008-02-12,Feb,12,-64.24,31.63,100,20.4718,36.681,25.9267172345589,218.584
10232,7,2008-02-12,Feb,12,-64.24,31.63,110,20.355,36.676,25.9548757874144,215.426
10232,7,2008-02-12,Feb,12,-64.24,31.63,120,19.9662,36.6532,26.0417418397586,208.582
10232,7,2008-02-12,Feb,12,-64.24,31.63,130,19.1854,36.635,26.2332326258202,197.578
10232,7,2008-02-12,Feb,12,-64.24,31.63,140,18.8534,36.6238,26.3107810321613,196.266
10232,7,2008-02-12,Feb,12,-64.24,31.63,150,18.6708,36.6106,26.347778613841,196.92
10232,7,2008-02-12,Feb,12,-64.24,31.63,160,18.578,36.6028,26.3658536049334,197.456
10232,7,2008-02-12,Feb,12,-64.24,31.63,170,18.5436,36.6026,26.3748776197926,197.88
10232,7,2008-02-12,Feb,12,-64.24,31.63,180,18.4514,36.5962,26.3937469870994,198.992
10232,7,2008-02-12,Feb,12,-64.24,31.63,190,18.3718,36.5894,26.4090714861884,199.988
10232,7,2008-02-12,Feb,12,-64.24,31.63,200,18.331,36.5872,26.4181021355178,200.75
10232,7,2008-02-12,Feb,12,-64.24,31.63,210,18.2784,36.5866,26.431302256321,201.234
10232,7,2008-02-12,Feb,12,-64.24,31.63,220,18.2412,36.5838,26.4389328979471,201.978
10232,7,2008-02-12,Feb,12,-64.24,31.63,230,18.209,36.5808,26.4451449131412,202.342
10232,7,2008-02-12,Feb,12,-64.24,31.63,240,18.1574,36.5736,26.4529753458546,203.166
10232,7,2008-02-12,Feb,12,-64.24,31.63,250,18.1192,36.5692,26.4595830095294,203.35
10232,7,2008-02-12,Feb,12,-64.24,31.63,260,18.072,36.5618333333333,26.4661884027543,203.82
10232,7,2008-02-12,Feb,12,-64.24,31.63,270,18.0396,36.5574,26.4713391843789,203.948
10232,7,2008-02-12,Feb,12,-64.24,31.63,280,18.0128,36.5548,26.4764484874012,203.718
10232,7,2008-02-12,Feb,12,-64.24,31.63,290,17.959,36.5456,26.4831857654089,203.218
10232,7,2008-02-12,Feb,12,-64.24,31.63,300,17.8992,36.5354,26.4906118487655,202.912
10232,7,2008-02-12,Feb,12,-64.24,31.63,310,17.8466,36.5264,26.4971449902133,202.384
10232,7,2008-02-12,Feb,12,-64.24,31.63,320,17.8246,36.5258,26.5025475221461,202.148
10232,7,2008-02-12,Feb,12,-64.24,31.63,330,17.7764,36.5172,26.5082605096261,202.128
10232,7,2008-02-12,Feb,12,-64.24,31.63,340,17.711,36.5064,26.5164863305258,202.322
10232,7,2008-02-12,Feb,12,-64.24,31.63,350,17.6422,36.4958,26.5256576282312,202.766
10232,7,2008-02-12,Feb,12,-64.24,31.63,360,17.6196,36.4988,26.5339237984724,204.582
10232,7,2008-02-12,Feb,12,-64.24,31.63,370,17.5788,36.495,26.5414128227809,205.018
10232,7,2008-02-12,Feb,12,-64.24,31.63,380,17.488,36.4768,26.5500198630005,204.158
10232,7,2008-02-12,Feb,12,-64.24,31.63,390,17.4316,36.4694,26.5584851248614,205.498
10232,7,2008-02-12,Feb,12,-64.24,31.63,400,17.3804,36.4606,26.5645802266186,206.058
10232,7,2008-02-12,Feb,12,-64.24,31.63,410,17.3108,36.4446,26.5695761699283,204.866
10232,7,2008-02-12,Feb,12,-64.24,31.63,420,17.2412,36.4288,26.574678540738,203.758
10232,7,2008-02-12,Feb,12,-64.24,31.63,430,17.1836,36.416,26.5791457449779,202.6
10232,7,2008-02-12,Feb,12,-64.24,31.63,440,17.0948,36.397,26.5862943696366,200.918
10232,7,2008-02-12,Feb,12,-64.24,31.63,450,16.9694,36.37,26.5959504926617,198.07
10232,7,2008-02-12,Feb,12,-64.24,31.63,460,16.7994,36.3336,26.6088028605694,193.632
10232,7,2008-02-12,Feb,12,-64.24,31.63,470,16.6412,36.301,26.6215119929047,191.746
10232,7,2008-02-12,Feb,12,-64.24,31.63,480,16.509,36.2743333333333,26.6324918148007,190.108333333333
10232,7,2008-02-12,Feb,12,-64.24,31.63,490,16.3626,36.2448,26.6443959409597,188.752
10232,7,2008-02-12,Feb,12,-64.24,31.63,500,16.222,36.2173333333333,26.6562134119753,187.163333333333
10232,9,2008-02-13,Feb,13,-64.166,31.669,10,20.66725,36.69925,25.8830238892235,220.8525
10232,9,2008-02-13,Feb,13,-64.166,31.669,20,20.6756,36.6988,25.8808651155248,220.768
10232,9,2008-02-13,Feb,13,-64.166,31.669,30,20.6726,36.6982,25.8817397486768,220.73
10232,9,2008-02-13,Feb,13,-64.166,31.669,40,20.649,36.6936,25.8851633841736,220.88
10232,9,2008-02-13,Feb,13,-64.166,31.669,50,20.6352,36.6922,25.8883644546014,220.692
10232,9,2008-02-13,Feb,13,-64.166,31.669,60,20.5638,36.6836,25.9016968866519,220.138
10232,9,2008-02-13,Feb,13,-64.166,31.669,70,20.4698,36.6782,25.9235355353568,219.518
10232,9,2008-02-13,Feb,13,-64.166,31.669,80,20.4288,36.6788,25.9355751168681,219.54
10232,9,2008-02-13,Feb,13,-64.166,31.669,90,20.3852,36.6766,25.946156602409,219.932
10232,9,2008-02-13,Feb,13,-64.166,31.669,100,20.3648,36.6768,25.9523083158761,219.182
10232,9,2008-02-13,Feb,13,-64.166,31.669,110,20.3562,36.6776,25.9557417495653,218.644
10232,9,2008-02-13,Feb,13,-64.166,31.669,120,20.3382,36.677,25.9606336769123,217.184
10232,9,2008-02-13,Feb,13,-64.166,31.669,130,20.0278,36.6626,26.0329582816858,208.554
10232,9,2008-02-13,Feb,13,-64.166,31.669,140,19.243,36.6388333333333,26.2217645518278,197.591666666667
10232,9,2008-02-13,Feb,13,-64.166,31.669,150,18.911,36.6166,26.2910188964479,197.422
10232,9,2008-02-13,Feb,13,-64.166,31.669,160,18.7086,36.6048,26.3342192076038,197.438
10232,9,2008-02-13,Feb,13,-64.166,31.669,170,18.5568,36.5982,26.3682050748408,197.784
10232,9,2008-02-13,Feb,13,-64.166,31.669,180,18.4812,36.596,26.3861166153757,198.068
10232,9,2008-02-13,Feb,13,-64.166,31.669,190,18.3966,36.5908,26.4039402084571,198.964
10232,9,2008-02-13,Feb,13,-64.166,31.669,200,18.3402,36.5856,26.4146098203573,199.948
10232,9,2008-02-13,Feb,13,-64.166,31.669,210,18.2902,36.5822,26.4250156561643,201.252
10232,9,2008-02-13,Feb,13,-64.166,31.669,220,18.2244,36.573,26.4349141886984,202.316
10232,9,2008-02-13,Feb,13,-64.166,31.669,230,18.1412,36.56,26.4462052308015,203.436
10232,9,2008-02-13,Feb,13,-64.166,31.669,240,18.123,36.5646,26.4547140701058,203.664
10232,9,2008-02-13,Feb,13,-64.166,31.669,250,18.1132,36.5692,26.4611244510702,203.688
10232,9,2008-02-13,Feb,13,-64.166,31.669,260,18.0872,36.5668,26.4662085035026,204.258
10232,9,2008-02-13,Feb,13,-64.166,31.669,270,18.0552,36.5644,26.4727785327436,204.418
10232,9,2008-02-13,Feb,13,-64.166,31.669,280,18.0106,36.559,26.4801679102142,204.562
10232,9,2008-02-13,Feb,13,-64.166,31.669,290,17.9604,36.551,26.4869339630461,204.304
10232,9,2008-02-13,Feb,13,-64.166,31.669,300,17.9398,36.5486,26.4906382646796,203.99
10232,9,2008-02-13,Feb,13,-64.166,31.669,310,17.9096,36.5436,26.4947191015157,203.806
10232,9,2008-02-13,Feb,13,-64.166,31.669,320,17.8572,36.5346,26.5012045209533,203.126
10232,9,2008-02-13,Feb,13,-64.166,31.669,330,17.7928,36.5234,26.5089342563664,202.434
10232,9,2008-02-13,Feb,13,-64.166,31.669,340,17.756,36.5136,26.5109103197396,200.81
10232,9,2008-02-13,Feb,13,-64.166,31.669,350,17.7062,36.5026,26.5151433104434,199.446
10232,9,2008-02-13,Feb,13,-64.166,31.669,360,17.6074,36.4794,26.5219804675086,194.778
10232,9,2008-02-13,Feb,13,-64.166,31.669,370,17.5518,36.4684,26.5275613578745,193.838
10232,9,2008-02-13,Feb,13,-64.166,31.669,380,17.4808333333333,36.4521666666667,26.5328662553511,191.65
10232,9,2008-02-13,Feb,13,-64.166,31.669,390,17.3642,36.4254,26.5411093243604,186.946
10232,9,2008-02-13,Feb,13,-64.166,31.669,400,17.2762,36.4076,26.5491520757716,185.276
10232,9,2008-02-13,Feb,13,-64.166,31.669,410,17.237,36.4048,26.5568845426256,187.192
10232,9,2008-02-13,Feb,13,-64.166,31.669,420,17.1624,36.3932,26.5663543910821,188.248
10232,9,2008-02-13,Feb,13,-64.166,31.669,430,17.1088,36.3846,26.5730428150336,188.684
10232,9,2008-02-13,Feb,13,-64.166,31.669,440,17.0712,36.385,26.5827812609313,193.606
10232,9,2008-02-13,Feb,13,-64.166,31.669,450,17.0114,36.3758,26.5904342449321,194.938
10232,9,2008-02-13,Feb,13,-64.166,31.669,460,16.942,36.3628,26.5974197285926,195.222
10232,9,2008-02-13,Feb,13,-64.166,31.669,470,16.808,36.3356,26.6087601675075,192.918
10232,9,2008-02-13,Feb,13,-64.166,31.669,480,16.65,36.3024,26.6209624846991,190.184
10232,9,2008-02-13,Feb,13,-64.166,31.669,490,16.4766,36.2672,26.634993140431,188.054
10232,9,2008-02-13,Feb,13,-64.166,31.669,500,16.3455,36.242,26.6464705529008,186.58
10232,10,2008-02-13,Feb,13,-64.166,31.67,10,20.635,36.69725,25.8902660825322,220.6875
10232,10,2008-02-13,Feb,13,-64.166,31.67,20,20.64,36.697,25.8891711333498,220.992
10232,10,2008-02-13,Feb,13,-64.166,31.67,30,20.643,36.697,25.8888710369331,221.118
10232,10,2008-02-13,Feb,13,-64.166,31.67,40,20.6424,36.6966,25.889242333865,221.054
10232,10,2008-02-13,Feb,13,-64.166,31.67,50,20.6374,36.6952,25.8900531110809,221.106
10232,10,2008-02-13,Feb,13,-64.166,31.67,60,20.6148,36.6914,25.8938181739815,220.914
10232,10,2008-02-13,Feb,13,-64.166,31.67,70,20.5868,36.6882,25.8994997775531,220.466
10232,10,2008-02-13,Feb,13,-64.166,31.67,80,20.5204,36.6822,25.9134258278396,220.77
10232,10,2008-02-13,Feb,13,-64.166,31.67,90,20.4768,36.6792,25.9234349641775,220.112
10232,10,2008-02-13,Feb,13,-64.166,31.67,100,20.4284,36.6782,25.9362430443756,218.862
10232,10,2008-02-13,Feb,13,-64.166,31.67,110,20.3742,36.6758,25.9495244710964,218.656
10232,10,2008-02-13,Feb,13,-64.166,31.67,120,20.3202,36.675,25.9639432429686,214.944
10232,10,2008-02-13,Feb,13,-64.166,31.67,130,19.8928,36.6646,26.0704036204857,203.892
10232,10,2008-02-13,Feb,13,-64.166,31.67,140,19.2095,36.6385,26.2302060174097,196.736666666667
10232,10,2008-02-13,Feb,13,-64.166,31.67,150,18.8696,36.616,26.3011712932234,197.178
10232,10,2008-02-13,Feb,13,-64.166,31.67,160,18.6536,36.602,26.3460819007977,197.566
10232,10,2008-02-13,Feb,13,-64.166,31.67,170,18.5128,36.5942,26.376292918939,198.208
10232,10,2008-02-13,Feb,13,-64.166,31.67,180,18.4568,36.5924,26.3895255137917,198.574
10232,10,2008-02-13,Feb,13,-64.166,31.67,190,18.3926,36.5892,26.4037247952261,199.466
10232,10,2008-02-13,Feb,13,-64.166,31.67,200,18.3436,36.5858,26.4139062765319,200.26
10232,10,2008-02-13,Feb,13,-64.166,31.67,210,18.2726,36.5808,26.4283609972767,201.54
10232,10,2008-02-13,Feb,13,-64.166,31.67,220,18.2044,36.575,26.4414524200851,202.558
10232,10,2008-02-13,Feb,13,-64.166,31.67,230,18.1546,36.5678,26.4488335648711,203.158
10232,10,2008-02-13,Feb,13,-64.166,31.67,240,18.1186,36.5634,26.454891302291,203.804
10232,10,2008-02-13,Feb,13,-64.166,31.67,250,18.0742,36.5586,26.4627216772717,204.34
10232,10,2008-02-13,Feb,13,-64.166,31.67,260,18.0516,36.5576,26.4680227314407,204.392
10232,10,2008-02-13,Feb,13,-64.166,31.67,270,18.0308,36.558,26.4739429462742,204.598
10232,10,2008-02-13,Feb,13,-64.166,31.67,280,18.0062,36.556,26.4789629316757,204.508
10232,10,2008-02-13,Feb,13,-64.166,31.67,290,17.98,36.5532,26.483759986433,204.426
10232,10,2008-02-13,Feb,13,-64.166,31.67,300,17.9376,36.5486,26.4911829168935,204.1
10232,10,2008-02-13,Feb,13,-64.166,31.67,310,17.9062,36.5426,26.4947933919209,203.744
10232,10,2008-02-13,Feb,13,-64.166,31.67,320,17.852,36.5322,26.5006491734239,203.206
10232,10,2008-02-13,Feb,13,-64.166,31.67,330,17.7948,36.5212,26.5067554928649,202.766
10232,10,2008-02-13,Feb,13,-64.166,31.67,340,17.7568,36.5156,26.5122469328555,202.74
