year,month,prob,prediction,non_eddy,cyclonic,anticyclonic,mode_water,depth,func,density,salinity,temperature
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,500,min,0.019962078,-0.186907669,-0.960141342
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,500,max,0.105146089,-0.044014484,-0.32504932
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,500,median,0.069174179,-0.124516263,-0.702645238
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,600,min,0.013078326,-0.182280952,-1.074531746
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,600,max,0.104839298,0.022151429,0.001453968
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,600,median,0.07316604,-0.103436508,-0.699805556
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,700,min,-0.027144105,-0.140533333,-0.987988095
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,700,max,0.071909622,0.068853333,0.242746667
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,700,median,0.037181483,-0.073133333,-0.463083333
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,800,min,-0.059998588,-0.144642857,-0.968266667
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,800,max,0.077741711,0.015157143,0.315204762
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,800,median,0.028439835,-0.087971429,-0.518966667
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,900,min,-0.036170161,-0.122419048,-1.084438095
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,900,max,0.063524903,-0.013938095,0.310864762
1992,3,0.964,non_eddy,0.964,0.034,0.002,0,900,median,0.023568863,-0.073195238,-0.538838095
1992,4,0.932,non_eddy,0.932,0,0.068,0,400,min,-0.046868676,-0.044025374,-0.27583102
1992,4,0.932,non_eddy,0.932,0,0.068,0,400,max,0.03121475,0.053507143,0.399954048
1992,4,0.932,non_eddy,0.932,0,0.068,0,400,median,0.002518302,-0.008968571,-0.077109473
1992,4,0.932,non_eddy,0.932,0,0.068,0,500,min,-0.039504614,-0.068642279,-0.400106616
1992,4,0.932,non_eddy,0.932,0,0.068,0,500,max,0.043516839,0.085090893,0.395143413
1992,4,0.932,non_eddy,0.932,0,0.068,0,500,median,0.018254004,-0.015574651,-0.120213681
1992,4,0.932,non_eddy,0.932,0,0.068,0,600,min,-0.053474162,-0.037282857,-0.278441111
1992,4,0.932,non_eddy,0.932,0,0.068,0,600,max,0.037795586,0.158475,0.733364286
1992,4,0.932,non_eddy,0.932,0,0.068,0,600,median,-0.004516542,0.026935,0.141874206
1992,4,0.932,non_eddy,0.932,0,0.068,0,700,min,-0.089210467,-0.033298095,-0.226313333
1992,4,0.932,non_eddy,0.932,0,0.068,0,700,max,0.032931042,0.11412381,0.90105119
1992,4,0.932,non_eddy,0.932,0,0.068,0,700,median,-0.015252341,0.04189881,0.276949286
1992,4,0.932,non_eddy,0.932,0,0.068,0,800,min,-0.101572892,0.031602857,0.217457143
1992,4,0.932,non_eddy,0.932,0,0.068,0,800,max,-0.007839415,0.150342857,1.21065
1992,4,0.932,non_eddy,0.932,0,0.068,0,800,median,-0.037598198,0.08326,0.611610714
1992,4,0.932,non_eddy,0.932,0,0.068,0,900,min,-0.118909191,0.056565714,0.460291429
1992,4,0.932,non_eddy,0.932,0,0.068,0,900,max,-0.02140802,0.104764286,1.239807143
1992,4,0.932,non_eddy,0.932,0,0.068,0,900,median,-0.059351061,0.081258571,0.806552857
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,400,min,0.027965157,-0.108498701,-0.615584675
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,400,max,0.079338595,-0.055833304,-0.343287302
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,400,median,0.054569372,-0.078625714,-0.478672381
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,500,min,0.058112512,-0.229384149,-1.244279444
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,500,max,0.119316725,-0.118184286,-0.657068175
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,500,median,0.086152463,-0.167565635,-0.90064127
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,600,min,0.012008683,-0.141380159,-0.907864286
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,600,max,0.091550153,-0.041557143,-0.206840476
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,600,median,0.050300548,-0.086067234,-0.4776
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,700,min,-0.00891948,-0.140147222,-0.921253571
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,700,max,0.09649151,-0.02397381,-0.109644841
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,700,median,0.043646058,-0.079961905,-0.495705272
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,800,min,-0.009868559,-0.092480952,-0.746719048
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,800,max,0.07415752,0.008255556,0.058014286
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,800,median,0.031887718,-0.0325,-0.305957143
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,900,min,-0.02872166,-0.042295238,-0.362309524
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,900,max,0.040850445,0.001977778,0.202314286
1992,6,0.848,non_eddy,0.848,0.15,0.002,0,900,median,0.003193888,-0.019494444,-0.084114286
1992,7,1,cyclonic,0,1,0,0,400,min,0.036305657,-0.166752211,-0.876837943
1992,7,1,cyclonic,0,1,0,0,400,max,0.087611289,-0.093180965,-0.441790952
1992,7,1,cyclonic,0,1,0,0,400,median,0.067774679,-0.132519231,-0.701415306
1992,7,1,cyclonic,0,1,0,0,500,min,0.069556782,-0.239295119,-1.394695096
1992,7,1,cyclonic,0,1,0,0,500,max,0.136571023,-0.115383631,-0.663566964
1992,7,1,cyclonic,0,1,0,0,500,median,0.103845814,-0.182458342,-1.087340518
1992,7,1,cyclonic,0,1,0,0,600,min,0.074949267,-0.289354365,-1.802203968
1992,7,1,cyclonic,0,1,0,0,600,max,0.161898051,-0.107967857,-0.781228968
1992,7,1,cyclonic,0,1,0,0,600,median,0.12062388,-0.206747222,-1.263879365
1992,7,1,cyclonic,0,1,0,0,700,min,0.070589627,-0.289809524,-2.014431746
1992,7,1,cyclonic,0,1,0,0,700,max,0.170291622,-0.141572421,-0.923519048
1992,7,1,cyclonic,0,1,0,0,700,median,0.129064375,-0.210823611,-1.503233333
1992,7,1,cyclonic,0,1,0,0,800,min,0.056487918,-0.286433333,-2.061328571
1992,7,1,cyclonic,0,1,0,0,800,max,0.176813333,-0.095328571,-0.958821429
1992,7,1,cyclonic,0,1,0,0,800,median,0.122571814,-0.193133333,-1.571457143
1992,7,1,cyclonic,0,1,0,0,900,min,0.066946958,-0.104319048,-1.614485714
1992,7,1,cyclonic,0,1,0,0,900,max,0.176159045,-0.019938095,-0.566452381
1992,7,1,cyclonic,0,1,0,0,900,median,0.128174323,-0.069704762,-1.147428571
1992,8,0.884,non_eddy,0.884,0,0.116,0,400,min,-0.042948844,-0.034253401,-0.105510544
1992,8,0.884,non_eddy,0.884,0,0.116,0,400,max,-0.002247961,0.033819524,0.282750476
1992,8,0.884,non_eddy,0.884,0,0.116,0,400,median,-0.022845537,0.00973619,0.120745714
1992,8,0.884,non_eddy,0.884,0,0.116,0,500,min,-0.039921911,-0.041010927,-0.131618665
1992,8,0.884,non_eddy,0.884,0,0.116,0,500,max,0.013014235,0.067228192,0.447595646
1992,8,0.884,non_eddy,0.884,0,0.116,0,500,median,-0.022000069,0.026950852,0.166285033
1992,8,0.884,non_eddy,0.884,0,0.116,0,600,min,-0.050902396,-0.0094,-0.102704762
1992,8,0.884,non_eddy,0.884,0,0.116,0,600,max,0.016044147,0.126166883,0.650393218
1992,8,0.884,non_eddy,0.884,0,0.116,0,600,median,-0.025227169,0.06283474,0.333250397
1992,8,0.884,non_eddy,0.884,0,0.116,0,700,min,-0.080865989,0.015140476,0.108526984
1992,8,0.884,non_eddy,0.884,0,0.116,0,700,max,0.014593769,0.157786797,0.989865368
1992,8,0.884,non_eddy,0.884,0,0.116,0,700,median,-0.046606001,0.098854762,0.610439683
1992,8,0.884,non_eddy,0.884,0,0.116,0,800,min,-0.101351729,0.077266667,0.517714286
1992,8,0.884,non_eddy,0.884,0,0.116,0,800,max,-0.026797059,0.201314286,1.4222
1992,8,0.884,non_eddy,0.884,0,0.116,0,800,median,-0.066966144,0.141157143,0.986014286
1992,8,0.884,non_eddy,0.884,0,0.116,0,900,min,-0.117055521,0.041171429,0.578661905
1992,8,0.884,non_eddy,0.884,0,0.116,0,900,max,-0.044407548,0.102542857,1.243628571
1992,8,0.884,non_eddy,0.884,0,0.116,0,900,median,-0.087711391,0.070390476,0.893685714
1992,9,0.996,non_eddy,0.996,0.004,0,0,400,min,-0.02177308,-0.039592857,-0.217782857
1992,9,0.996,non_eddy,0.996,0.004,0,0,400,max,0.023490929,0.015622619,0.06494619
1992,9,0.996,non_eddy,0.996,0.004,0,0,400,median,0.011662049,-0.017952381,-0.100455238
1992,9,0.996,non_eddy,0.996,0.004,0,0,500,min,-0.01201371,-0.120458333,-0.575612063
1992,9,0.996,non_eddy,0.996,0.004,0,0,500,max,0.057410344,-0.017116607,-0.012721766
1992,9,0.996,non_eddy,0.996,0.004,0,0,500,median,0.031617862,-0.069246389,-0.366847956
1992,9,0.996,non_eddy,0.996,0.004,0,0,600,min,-0.040498802,-0.03534127,-0.274634127
1992,9,0.996,non_eddy,0.996,0.004,0,0,600,max,0.018630194,0.086750794,0.501984921
1992,9,0.996,non_eddy,0.996,0.004,0,0,600,median,-0.000702021,0.012049206,0.032362698
1992,9,0.996,non_eddy,0.996,0.004,0,0,700,min,-0.061274609,-0.026965079,-0.126290476
1992,9,0.996,non_eddy,0.996,0.004,0,0,700,max,0.016642207,0.094069841,0.685964286
1992,9,0.996,non_eddy,0.996,0.004,0,0,700,median,-0.010839422,0.025053968,0.172859524
1992,9,0.996,non_eddy,0.996,0.004,0,0,800,min,-0.049336916,-0.079009524,-0.390109524
1992,9,0.996,non_eddy,0.996,0.004,0,0,800,max,0.023059137,0.043514286,0.424052381
1992,9,0.996,non_eddy,0.996,0.004,0,0,800,median,0.000392983,-0.0238,-0.075754762
1992,9,0.996,non_eddy,0.996,0.004,0,0,900,min,-0.053400438,-0.060638095,-0.508438095
1992,9,0.996,non_eddy,0.996,0.004,0,0,900,max,0.032279117,-0.01202381,0.2631
1992,9,0.996,non_eddy,0.996,0.004,0,0,900,median,-0.006581183,-0.037197619,-0.114004762
1992,10,0.918,cyclonic,0.082,0.918,0,0,400,min,3.95E-05,-0.062580714,-0.39627
1992,10,0.918,cyclonic,0.082,0.918,0,0,400,max,0.058482191,-0.000195238,-0.057351497
1992,10,0.918,cyclonic,0.082,0.918,0,0,400,median,0.030600716,-0.027848571,-0.212831905
1992,10,0.918,cyclonic,0.082,0.918,0,0,500,min,0.038178122,-0.219770139,-1.249553571
1992,10,0.918,cyclonic,0.082,0.918,0,0,500,max,0.127170092,-0.089540595,-0.39683845
1992,10,0.918,cyclonic,0.082,0.918,0,0,500,median,0.08500037,-0.160468542,-0.885687857
1992,10,0.918,cyclonic,0.082,0.918,0,0,600,min,0.051403344,-0.25795,-1.741592063
1992,10,0.918,cyclonic,0.082,0.918,0,0,600,max,0.16695176,-0.085249206,-0.60545
1992,10,0.918,cyclonic,0.082,0.918,0,0,600,median,0.118001308,-0.183548413,-1.190200794
1992,10,0.918,cyclonic,0.082,0.918,0,0,700,min,0.090784574,-0.343815476,-2.200396032
1992,10,0.918,cyclonic,0.082,0.918,0,0,700,max,0.201653552,-0.151934921,-1.014810317
1992,10,0.918,cyclonic,0.082,0.918,0,0,700,median,0.139870615,-0.243461905,-1.664049206
1992,10,0.918,cyclonic,0.082,0.918,0,0,800,min,0.068052367,-0.27977619,-2.147021905
1992,10,0.918,cyclonic,0.082,0.918,0,0,800,max,0.166675283,-0.112926667,-0.985257143
1992,10,0.918,cyclonic,0.082,0.918,0,0,800,median,0.11926444,-0.190333333,-1.540614286
1992,10,0.918,cyclonic,0.082,0.918,0,0,900,min,0.073358977,-0.133109524,-1.781966667
1992,10,0.918,cyclonic,0.082,0.918,0,0,900,max,0.187309154,-0.029785714,-0.641766667
1992,10,0.918,cyclonic,0.082,0.918,0,0,900,median,0.132557172,-0.086680952,-1.248422857
1992,11,1,non_eddy,1,0,0,0,400,min,-0.03596725,0.003330068,-0.042924603
1992,11,1,non_eddy,1,0,0,0,400,max,0.018473773,0.094678095,0.438554762
1992,11,1,non_eddy,1,0,0,0,400,median,-0.008024506,0.062901905,0.232439167
1992,11,1,non_eddy,1,0,0,0,500,min,-0.052029472,-0.051979735,-0.256133254
1992,11,1,non_eddy,1,0,0,0,500,max,0.019307404,0.094009325,0.503350198
1992,11,1,non_eddy,1,0,0,0,500,median,-0.012886429,0.025075357,0.113597956
1992,11,1,non_eddy,1,0,0,0,600,min,-0.07211933,-0.067038095,-0.502128571
1992,11,1,non_eddy,1,0,0,0,600,max,0.055992019,0.102314286,0.716261905
1992,11,1,non_eddy,1,0,0,0,600,median,-0.001066714,0.033178912,0.0968
1992,11,1,non_eddy,1,0,0,0,700,min,-0.048628039,-0.05754127,-0.704898413
1992,11,1,non_eddy,1,0,0,0,700,max,0.066140079,0.100404762,0.697016667
1992,11,1,non_eddy,1,0,0,0,700,median,0.024740216,0.015161905,-0.024312698
1992,11,1,non_eddy,1,0,0,0,800,min,-0.017445202,-0.079585714,-1.135995238
1992,11,1,non_eddy,1,0,0,0,800,max,0.103914217,0.086928571,0.535557143
1992,11,1,non_eddy,1,0,0,0,800,median,0.039586179,-0.016142857,-0.263514286
1992,11,1,non_eddy,1,0,0,0,900,min,-0.033940866,-0.038471429,-0.719852381
1992,11,1,non_eddy,1,0,0,0,900,max,0.077193408,0.047242857,0.665657143
1992,11,1,non_eddy,1,0,0,0,900,median,0.022959015,-0.000771429,-0.01962381
1992,12,0.514,cyclonic,0.486,0.514,0,0,400,min,0.011173813,-0.08552483,-0.467305714
1992,12,0.514,cyclonic,0.486,0.514,0,0,400,max,0.050369537,0.01684898,0.069428571
1992,12,0.514,cyclonic,0.486,0.514,0,0,400,median,0.026165743,-0.034475,-0.190223095
1992,12,0.514,cyclonic,0.486,0.514,0,0,500,min,0.036877759,-0.23100127,-1.254998042
1992,12,0.514,cyclonic,0.486,0.514,0,0,500,max,0.130300424,-0.038238571,-0.284555374
1992,12,0.514,cyclonic,0.486,0.514,0,0,500,median,0.075053389,-0.122040952,-0.739668469
1992,12,0.514,cyclonic,0.486,0.514,0,0,600,min,0.046899518,-0.297616667,-1.735338095
1992,12,0.514,cyclonic,0.486,0.514,0,0,600,max,0.161428411,-0.065466667,-0.456288095
1992,12,0.514,cyclonic,0.486,0.514,0,0,600,median,0.094480433,-0.167528571,-1.015738095
1992,12,0.514,cyclonic,0.486,0.514,0,0,700,min,0.037431471,-0.227321429,-1.584464286
1992,12,0.514,cyclonic,0.486,0.514,0,0,700,max,0.150699442,-0.044335714,-0.357707143
1992,12,0.514,cyclonic,0.486,0.514,0,0,700,median,0.088219304,-0.13173254,-0.834508333
1992,12,0.514,cyclonic,0.486,0.514,0,0,800,min,0.059079741,-0.2098,-1.714628571
1992,12,0.514,cyclonic,0.486,0.514,0,0,800,max,0.162108058,-0.064714286,-0.644028571
1992,12,0.514,cyclonic,0.486,0.514,0,0,800,median,0.102234469,-0.140507143,-1.22215
1992,12,0.514,cyclonic,0.486,0.514,0,0,900,min,0.044887641,-0.092485714,-1.360742857
1992,12,0.514,cyclonic,0.486,0.514,0,0,900,max,0.130557053,-0.019771429,-0.310571429
1992,12,0.514,cyclonic,0.486,0.514,0,0,900,median,0.084595142,-0.0657,-0.819628571
