type,date,year,month,day,observation_number,track,latitude,longitude,amplitude,speed_average,effective_radius,lat_origin,long_origin
anticyclonic,1999-11-19,1999,11,19.5,18.5,192062,27.9242324829102,-54.341926574707,0.010425,0.062025,0.342034203420342,27.9182281494141,-53.8000793457031
anticyclonic,1999-11-08,1999,11,8.5,6.5,192100,30.1097745895386,-69.4997253417969,0.0157714285714286,0.0734357142857143,0.446476790536197,30.0260219573975,-69.200439453125
anticyclonic,1999-11-12,1999,11,12.5,10.5,192143,28.7484073638916,-56.0206132368608,0.0117863636363636,0.0719954545454545,0.375357990344489,28.7161674499512,-55.6236267089844
anticyclonic,1999-11-19,1999,11,19,12,192535,35.4612221095873,-57.2804684846298,0.0439347826086957,0.180530434782609,0.536942824717254,35.7140769958496,-56.3202819824219
anticyclonic,1999-12-16,1999,12,16,39,192535,34.4088404255529,-59.8511126118322,0.104696774193548,0.2219,0.854461252576871,35.7140769958496,-56.3202819824219
anticyclonic,2000-01-16,2000,1,16,70,192535,33.9627386523831,-61.7970718876008,0.125441935483871,0.263035483870968,0.889390551958422,35.7140769958496,-56.3202819824219
anticyclonic,2000-02-15,2000,2,15,100,192535,33.5020630935143,-62.6703985806169,0.103703448275862,0.277937931034483,0.606908966758745,35.7140769958496,-56.3202819824219
anticyclonic,2000-03-16,2000,3,16,130,192535,32.8466467088269,-63.1594011860509,0.118022580645161,0.260054838709677,0.786039894312012,35.7140769958496,-56.3202819824219
anticyclonic,2000-04-15,2000,4,15.5,160.5,192535,32.6702395121257,-63.5621276855469,0.118083333333333,0.28058,0.756345634563456,35.7140769958496,-56.3202819824219
anticyclonic,2000-05-16,2000,5,16,191,192535,32.1204961961316,-63.6377730831023,0.145658064516129,0.279635483870968,0.950190180308353,35.7140769958496,-56.3202819824219
anticyclonic,2000-06-15,2000,6,15.5,221.5,192535,30.4542865753174,-63.8103708902995,0.0483033333333333,0.193603333333333,0.548694869486949,35.7140769958496,-56.3202819824219
anticyclonic,2000-07-10,2000,7,10.5,246.5,192535,29.4847526550293,-64.3020889282227,0.06045,0.163625,0.674887488748875,35.7140769958496,-56.3202819824219
anticyclonic,1999-11-09,1999,11,9.5,0.5,192690,35.655948638916,-65.380126953125,0.017,0.1219,0.376462646264626,35.6426887512207,-65.2699890136719
anticyclonic,1999-11-16,1999,11,16,6,192763,32.971549987793,-60.0038780799279,0.0588153846153846,0.261830769230769,0.449456484109949,32.9635162353516,-59.8681030273438
anticyclonic,1999-11-15,1999,11,15.5,5.5,192764,33.6903298695882,-58.3007481892904,0.0265,0.137675,0.43991899189919,34.1290855407715,-57.9529724121094
anticyclonic,1999-11-20,1999,11,20.5,9.5,192856,34.9993978500366,-73.1662887573242,0.07824,0.384055,0.502295229522952,35.6082916259766,-72.66552734375
anticyclonic,1999-12-15,1999,12,15.3448275862069,34.3448275862069,192856,34.4069874204438,-73.3133923760776,0.149420689655172,0.468896551724138,0.702721996337565,35.6082916259766,-72.66552734375
anticyclonic,2000-01-01,2000,1,1.5,51.5,192856,34.1299076080322,-74.0321960449219,0.1338,0.41435,0.904815481548155,35.6082916259766,-72.66552734375
anticyclonic,1999-11-15,1999,11,15,3,192933,35.6822166442871,-61.774658203125,0.1092,0.3108,0.648964896489649,35.8959426879883,-61.5195007324219
anticyclonic,1999-11-23,1999,11,23.5,6.5,193260,28.2039978844779,-58.1503753662109,0.0213142857142857,0.0855071428571429,0.596920406326347,27.9986190795898,-57.890380859375
anticyclonic,1999-12-16,1999,12,16,29,193260,28.4493637700235,-59.0900583574849,0.0343258064516129,0.1099,0.623776893818414,27.9986190795898,-57.890380859375
anticyclonic,2000-01-15,2000,1,15,59,193260,28.9781545441726,-60.5996030610183,0.0316793103448276,0.137241379310345,0.570688103293088,27.9986190795898,-57.890380859375
anticyclonic,1999-11-25,1999,11,25,5,193465,31.9591461528431,-63.6810663396662,0.0284727272727273,0.136627272727273,0.417846330087554,31.8653316497803,-63.6385803222656
anticyclonic,1999-12-16,1999,12,16,26,193465,32.4072209019815,-64.041266656691,0.0294741935483871,0.111548387096774,0.565938851949711,31.8653316497803,-63.6385803222656
anticyclonic,2000-01-13,2000,1,13.5,54.5,193465,32.9374545170711,-65.0029836801382,0.0320269230769231,0.126176923076923,0.535518936509036,31.8653316497803,-63.6385803222656
anticyclonic,1999-11-25,1999,11,25.5,4.5,193560,31.9937389373779,-60.9232330322266,0.02674,0.11084,0.529027902790279,32.1409568786621,-60.8079223632813
anticyclonic,1999-12-06,1999,12,6,15,193560,32.0825197046453,-61.2069341486151,0.0140090909090909,0.0731454545454546,0.421978561492513,32.1409568786621,-60.8079223632813
anticyclonic,1999-11-26,1999,11,26,4,193649,33.2869334750705,-55.1590576171875,0.0580111111111111,0.168944444444444,0.605610561056106,33.3463745117188,-54.9187927246094
anticyclonic,1999-12-11,1999,12,11,19,193649,33.4583841959635,-55.798826671782,0.0747142857142857,0.183647619047619,0.802023059448802,33.3463745117188,-54.9187927246094
anticyclonic,1999-11-26,1999,11,26.5,3.5,193681,29.5979979038239,-65.26318359375,0.0135125,0.0881125,0.352666516651665,29.5311717987061,-65.1579895019531
anticyclonic,1999-12-05,1999,12,5.5,12.5,193681,29.5579395294189,-65.6478546142578,0.01784,0.08715,0.405355535553555,29.5311717987061,-65.1579895019531
anticyclonic,1999-11-26,1999,11,26.5,3.5,193699,27.9814383983612,-55.7580757141113,0.0175125,0.0759,0.568631863186319,28.0270843505859,-55.7465515136719
anticyclonic,1999-12-01,1999,12,1,8,193699,27.9927711486816,-55.8632202148438,0.0138,0.0834,0.333033303330333,28.0270843505859,-55.7465515136719
anticyclonic,1999-11-29,1999,11,29,5,193782,35.3246854146322,-56.0783487955729,0.0388333333333333,0.161833333333333,0.583258325832583,35.8124351501465,-56.3314819335938
anticyclonic,1999-12-04,1999,12,4,10,193782,34.9387632097517,-56.1217738560268,0.0461285714285714,0.196385714285714,0.455574128841456,35.8124351501465,-56.3314819335938
anticyclonic,1999-11-28,1999,11,28,2,193881,29.0641994476318,-72.9948120117188,0.02626,0.11918,0.431953195319532,28.998498916626,-73.0580139160156
anticyclonic,1999-12-04,1999,12,4.5,8.5,193881,29.0927691459656,-73.0572662353516,0.0364625,0.1532375,0.464840234023402,28.998498916626,-73.0580139160156
anticyclonic,1999-11-30,1999,11,30,0,194186,31.2389240264893,-57.5263366699219,0.014,0.0778,0.326282628262826,31.2389240264893,-57.5263366699219
anticyclonic,1999-12-13,1999,12,13.5,13.5,194186,31.2706148441021,-57.9696209247296,0.0192692307692308,0.0976423076923077,0.35006577580835,31.2389240264893,-57.5263366699219
anticyclonic,1999-11-30,1999,11,30,0,194254,29.8240165710449,-63.1480407714844,0.0103,0.0862,0.287128712871287,29.8240165710449,-63.1480407714844
anticyclonic,1999-12-16,1999,12,16,16,194254,29.7864129466395,-63.9499019499748,0.0334161290322581,0.104803225806452,0.645103219999419,29.8240165710449,-63.1480407714844
anticyclonic,2000-01-16,2000,1,16,47,194254,29.9026384661275,-64.5998338268649,0.0440483870967742,0.130983870967742,0.760140530182051,29.8240165710449,-63.1480407714844
anticyclonic,2000-02-15,2000,2,15,77,194254,29.2014873110015,-66.136673499798,0.080148275862069,0.187865517241379,0.900896986250349,29.8240165710449,-63.1480407714844
anticyclonic,2000-03-10,2000,3,10.5,101.5,194254,28.8082633018494,-67.0990417480469,0.04242,0.169045,0.498514851485149,29.8240165710449,-63.1480407714844
anticyclonic,2000-01-21,2000,1,21,50,194385,30.751774197533,-54.4630664643787,0.0461285714285714,0.145604761904762,0.565492263512066,30.9421310424805,-53.2839965820313
anticyclonic,2000-02-10,2000,2,10.5,70.5,194385,31.0427081108093,-55.2309967041016,0.02542,0.1365,0.416381638163816,30.9421310424805,-53.2839965820313
anticyclonic,1999-12-16,1999,12,16.5,13.5,194440,32.8165378570557,-70.9237834385463,0.0321785714285714,0.147275,0.523643435772149,32.9196243286133,-69.7630310058594
anticyclonic,1999-12-11,1999,12,11,7,194489,29.5151487986247,-71.9297139485677,0.0148666666666667,0.103353333333333,0.403540354035404,29.496509552002,-71.4020690917969
anticyclonic,1999-12-18,1999,12,18.5,11.5,194727,30.022033294042,-57.8059158325195,0.0159541666666667,0.0921458333333333,0.369768226822682,30.1099243164063,-57.612548828125
anticyclonic,1999-12-24,1999,12,24,16,194816,27.7439155578613,-64.327392578125,0.0125,0.0765,0.363186318631863,27.3576412200928,-63.6172485351563
anticyclonic,1999-12-20,1999,12,20,11,194898,31.7364178533139,-67.6347085703974,0.0261347826086957,0.0883260869565218,0.557097014049231,31.7434368133545,-67.1365966796875
anticyclonic,2000-01-16,2000,1,16,38,194898,31.7546662976665,-69.6292626165575,0.0393741935483871,0.115864516129032,0.66494875293981,31.7434368133545,-67.1365966796875
anticyclonic,2000-02-03,2000,2,3,56,194898,31.2025592803955,-71.1610229492188,0.03356,0.16394,0.382178217821782,31.7434368133545,-67.1365966796875
anticyclonic,1999-12-14,1999,12,14.5,5.5,194912,28.0305110613505,-55.7796173095703,0.0122916666666667,0.080425,0.483685868586859,28.0353450775147,-55.7162780761719
anticyclonic,1999-12-21,1999,12,21.5,9.5,195134,34.9418884277344,-64.1858963012695,0.05187,0.236325,0.416494149414942,35.2693710327148,-63.3636474609375
anticyclonic,2000-01-04,2000,1,4,23,195134,34.5760944911412,-65.394047328404,0.0570714285714286,0.229257142857143,0.458788736016459,35.2693710327148,-63.3636474609375
anticyclonic,1999-12-23,1999,12,23,8,195291,30.9783040214987,-72.1955853630515,0.0273411764705882,0.122311764705882,0.506327103298565,31.1521511077881,-71.7825622558594
anticyclonic,2000-01-14,2000,1,14,30,195291,31.2464861693206,-73.1860114203559,0.0354407407407407,0.149037037037037,0.500866753342001,31.1521511077881,-71.7825622558594
anticyclonic,1999-12-25,1999,12,25,6,195630,28.2944196554331,-58.0916912372296,0.0162384615384615,0.0897923076923077,0.403794225576404,28.3277835845947,-58.1053466796875
anticyclonic,2000-01-16,2000,1,16,28,195630,28.3271429615636,-58.6540340300529,0.0362451612903226,0.12031935483871,0.664789059551116,28.3277835845947,-58.1053466796875
anticyclonic,2000-02-15,2000,2,15,58,195630,28.4090420953159,-59.5317414382409,0.0496620689655173,0.161665517241379,0.732626710946957,28.3277835845947,-58.1053466796875
anticyclonic,2000-03-16,2000,3,16,88,195630,28.4583150186846,-60.2841206212198,0.0626322580645161,0.191803225806452,0.626854620945966,28.3277835845947,-58.1053466796875
anticyclonic,2000-04-15,2000,4,15.5,118.5,195630,28.3475329717,-60.689296468099,0.0716533333333333,0.195576666666667,0.843279327932793,28.3277835845947,-58.1053466796875
anticyclonic,2000-05-13,2000,5,13,146,195630,27.9550318908691,-61.3125793457031,0.086208,0.175824,1.08331233123312,28.3277835845947,-58.1053466796875
anticyclonic,1999-12-21,1999,12,21,1,195709,35.6100629170736,-59.1702982584635,0.0376,0.145,0.526702670267027,35.5428504943848,-59.3124389648438
anticyclonic,1999-12-26,1999,12,26,5,195780,35.4962966225364,-57.6413796164773,0.0185272727272727,0.114727272727273,0.329923901481057,35.5484733581543,-57.3568115234375
anticyclonic,2000-01-05,2000,1,5,15,195780,35.3626030815972,-57.9354824490017,0.0257555555555556,0.160622222222222,0.356035603560356,35.5484733581543,-57.3568115234375
anticyclonic,1999-12-26,1999,12,26.5,4.5,195868,33.2808326721191,-55.6453521728516,0.04341,0.14501,0.551350135013501,33.2346954345703,-55.5583801269531
anticyclonic,2000-01-16,2000,1,16,25,195868,33.5245372403053,-56.1204184255292,0.0519387096774194,0.172212903225806,0.636145872651781,33.2346954345703,-55.5583801269531
anticyclonic,1999-12-27,1999,12,27.5,3.5,196006,35.4712076187134,-68.5587348937988,0.0309125,0.25025,0.331401890189019,35.5537872314453,-68.28271484375
anticyclonic,2000-01-02,2000,1,2,9,196006,35.335641225179,-68.9052836100261,0.0193,0.2043,0.280978097809781,35.5537872314453,-68.28271484375
anticyclonic,1999-12-30,1999,12,30,1,196324,31.021037419637,-63.6899210611979,0.0107,0.0662666666666667,0.326132613261326,30.9634342193604,-63.6782836914063
anticyclonic,2000-01-05,2000,1,5.5,7.5,196324,30.9588708877564,-63.557958984375,0.01212,0.06996,0.39968496849685,30.9634342193604,-63.6782836914063
anticyclonic,1999-12-31,1999,12,31,0,196434,32.1232528686523,-59.8363647460938,0.0115,0.0876,0.355535553555356,32.1232528686523,-59.8363647460938
anticyclonic,2000-01-11,2000,1,11.5,11.5,196434,31.8682961897417,-60.0637484463779,0.0244954545454545,0.102163636363636,0.424494722199493,32.1232528686523,-59.8363647460938
anticyclonic,2000-01-08,2000,1,8,8,196479,35.6669985453288,-72.3018900553386,0.1943,0.574166666666667,0.697569756975698,36.1844596862793,-72.4617614746094
anticyclonic,2000-01-13,2000,1,13.5,11.5,196578,30.9756104151408,-56.5606168111165,0.0142375,0.0772875,0.382069456945695,31.3547191619873,-56.2434387207031
anticyclonic,2000-01-27,2000,1,27,25,196640,33.1056891547309,-54.3268568250868,0.0538,0.1667,0.61031103110311,33.2858772277832,-53.1543273925781
anticyclonic,2000-02-01,2000,2,1.5,30.5,196640,33.1233234405518,-54.4828186035156,0.01415,0.12915,0.301530153015302,33.2858772277832,-53.1543273925781
anticyclonic,2000-01-11,2000,1,11.5,7.5,196735,29.5927044153214,-73.8736839294434,0.0690875,0.25254375,0.514935868586859,29.6932525634766,-73.4909057617188
anticyclonic,2000-01-17,2000,1,17.5,11.5,196925,30.5057230790456,-61.5817260742188,0.0170625,0.0930666666666667,0.441981698169817,30.8577632904053,-61.5307312011719
anticyclonic,2000-01-18,2000,1,18,12,196954,34.7148217773438,-74.0143933105469,0.047452,0.334684,0.393159315931593,34.3687133789063,-73.9380493164063
anticyclonic,2000-01-14,2000,1,14,7,196972,30.3621861775716,-67.7672912597656,0.0137666666666667,0.08166,0.471257125712571,30.6339683532715,-67.6600646972656
anticyclonic,2000-01-19,2000,1,19,12,196998,32.5377941894531,-63.152744140625,0.014048,0.102536,0.353123312331233,32.5091018676758,-62.5940551757813
anticyclonic,2000-02-13,2000,2,13,37,196998,32.1299390411377,-64.0888159179688,0.022332,0.105948,0.389180918091809,32.5091018676758,-62.5940551757813
anticyclonic,2000-01-14,2000,1,14.5,6.5,197044,28.792172568185,-68.3436628069196,0.0262214285714286,0.1191,0.42950366465218,28.9304790496826,-68.1848449707031
anticyclonic,2000-01-21,2000,1,21.5,9.5,197332,31.5491138458252,-66.5667404174805,0.03777,0.11485,0.674167416741674,31.3978900909424,-65.8723449707031
anticyclonic,2000-02-03,2000,2,3.5,22.5,197332,31.4620815912883,-67.1520436604818,0.0205666666666667,0.0797166666666667,0.473072307230723,31.3978900909424,-65.8723449707031
anticyclonic,2000-01-21,2000,1,21.5,9.5,197391,33.1249418258667,-57.5606140136719,0.018775,0.100615,0.388163816381638,33.1499328613281,-57.1637573242188
anticyclonic,2000-02-15,2000,2,15,34,197391,33.2049280363938,-58.5748953983702,0.0857655172413793,0.17738275862069,0.952450417455539,33.1499328613281,-57.1637573242188
anticyclonic,2000-03-16,2000,3,16,64,197391,32.9495433684318,-60.2152719805318,0.114254838709677,0.211877419354839,1.01046717574983,33.1499328613281,-57.1637573242188
anticyclonic,2000-04-09,2000,4,9.5,88.5,197391,32.7778826819526,-61.3803931342231,0.0656777777777778,0.177972222222222,0.735448544854486,33.1499328613281,-57.1637573242188
anticyclonic,2000-01-17,2000,1,17,5,197392,35.4900856018066,-62.542965359158,0.0439444444444445,0.1964,0.431293129312931,35.7204093933106,-62.7772521972656
anticyclonic,2000-01-28,2000,1,28,3,198335,29.6069414956229,-67.8855503627232,0.0171,0.0827857142857143,0.418991899189919,29.7389850616455,-67.8432006835938
anticyclonic,2000-02-10,2000,2,10,16,198335,29.3128167202598,-68.694236353824,0.0146210526315789,0.0791789473684211,0.372210905301056,29.7389850616455,-67.8432006835938
anticyclonic,2000-01-28,2000,1,28,3,198360,35.1874989100865,-61.622074672154,0.0105285714285714,0.110071428571429,0.322425099652822,35.2314949035645,-61.6749267578125
anticyclonic,2000-02-03,2000,2,3,9,198360,34.9505851745605,-61.5259399414063,0.01228,0.12146,0.324752475247525,35.2314949035645,-61.6749267578125
anticyclonic,2000-01-30,2000,1,30.5,0.5,198664,28.6138801574707,-55.3703002929688,0.00505,0.04255,0.335958595859586,28.6354827880859,-55.2481384277344
anticyclonic,2000-02-05,2000,2,5.5,6.5,198664,28.2730115890503,-55.8621490478516,0.00606,0.03894,0.371287128712871,28.6354827880859,-55.2481384277344
anticyclonic,2000-02-06,2000,2,6.5,5.5,198853,35.0694446563721,-59.7784754435221,0.0218916666666667,0.13875,0.399077407740774,35.0794334411621,-59.0517883300781
anticyclonic,2000-02-15,2000,2,15.5,12.5,198981,32.2002841509306,-70.1398139366737,0.0177115384615385,0.0954423076923077,0.450789309700201,32.6039199829102,-70.2937316894531
anticyclonic,2000-02-17,2000,2,17,12,199184,29.7385688781738,-62.2290551757813,0.0686,0.168232,0.853951395139514,29.5736236572266,-61.828369140625
anticyclonic,2000-03-16,2000,3,16,40,199184,29.7046175925962,-63.0181471301663,0.0887387096774194,0.245487096774194,0.680105107284922,29.5736236572266,-61.828369140625
anticyclonic,2000-04-15,2000,4,15.5,70.5,199184,29.6017101287842,-63.6241963704427,0.114223333333333,0.271116666666667,0.861341134113411,29.5736236572266,-61.828369140625
anticyclonic,2000-05-16,2000,5,16,101,199184,29.6914268001433,-64.3260163337954,0.143016129032258,0.288083870967742,0.923405243750181,29.5736236572266,-61.828369140625
anticyclonic,2000-06-15,2000,6,15.5,131.5,199184,29.567367998759,-65.2286112467448,0.0909466666666667,0.268176666666667,0.657125712571257,29.5736236572266,-61.828369140625
anticyclonic,2000-07-16,2000,7,16,162,199184,29.4331649657219,-66.1392044559602,0.0871548387096774,0.234225806451613,0.842077756162713,29.5736236572266,-61.828369140625
anticyclonic,2000-08-16,2000,8,16,193,199184,29.4791265918363,-66.1834352554814,0.0424967741935484,0.16048064516129,0.716950727330798,29.5736236572266,-61.828369140625
anticyclonic,2000-09-15,2000,9,15.5,223.5,199184,28.700177637736,-66.3976013183594,0.0397233333333333,0.136556666666667,0.81947194719472,29.5736236572266,-61.828369140625
anticyclonic,2000-10-07,2000,10,7.5,245.5,199184,27.8188888004848,-67.0294690813337,0.0465357142857143,0.1506,0.707342162787707,29.5736236572266,-61.828369140625
anticyclonic,2000-02-17,2000,2,17.5,11.5,199265,33.8778646787008,-65.9145393371582,0.0609125,0.189745833333333,0.531634413441344,33.9085235595703,-65.4275207519531
anticyclonic,2000-03-16,2000,3,16,39,199265,33.7286680898359,-67.249021468624,0.0517096774193548,0.174996774193548,0.504602073110537,33.9085235595703,-65.4275207519531
anticyclonic,2000-04-14,2000,4,14,68,199265,33.4811138576931,-69.4265046296296,0.0308259259259259,0.138022222222222,0.512684601793513,33.9085235595703,-65.4275207519531
anticyclonic,2000-02-17,2000,2,17.5,11.5,199270,33.710241317749,-55.1050160725912,0.0318291666666667,0.13645,0.457995799579958,33.6833305358887,-54.9111328125
anticyclonic,2000-03-15,2000,3,15.8214285714286,38.8214285714286,199270,33.1927039282663,-54.7567759922573,0.0716571428571429,0.172439285714286,0.863716728815739,33.6833305358887,-54.9111328125
anticyclonic,2000-04-01,2000,4,1.5,55.5,199270,33.3990001678467,-54.3951568603516,0.01895,0.0945,0.347434743474347,33.6833305358887,-54.9111328125
anticyclonic,2000-02-18,2000,2,18.5,10.5,199397,28.2027056433938,-57.9296250776811,0.0124863636363636,0.0887863636363636,0.333524261517061,28.3266906738281,-57.7738037109375
anticyclonic,2000-03-03,2000,3,3,24,199397,27.9320583343506,-58.2452026367188,0.00786,0.06642,0.325742574257426,28.3266906738281,-57.7738037109375
anticyclonic,2000-02-14,2000,2,14,5,199480,32.6963275562633,-72.8378018465909,0.0139909090909091,0.172363636363636,0.324523361427052,32.4647636413574,-72.9169616699219
anticyclonic,2000-02-15,2000,2,15,6,199484,30.9883145552415,-65.3940946138822,0.0254230769230769,0.113723076923077,0.515716956311016,30.9400463104248,-65.3141784667969
anticyclonic,2000-02-19,2000,2,19.5,9.5,199536,30.3434259414673,-68.5277908325195,0.029285,0.106395,0.526665166516652,30.6927642822266,-68.3786315917969
anticyclonic,2000-03-11,2000,3,11.5,30.5,199536,29.6294151652943,-69.3381195068359,0.0221545454545455,0.110572727272727,0.406574748383929,30.6927642822266,-68.3786315917969
anticyclonic,2000-02-15,2000,2,15,5,199537,32.6695764715021,-66.8534989790483,0.0103090909090909,0.0705818181818182,0.330455772850012,32.5825500488281,-66.2932739257813
anticyclonic,2000-02-18,2000,2,18,5,199794,30.3884514895353,-72.1342246315696,0.0187272727272727,0.133072727272727,0.330905817854513,30.438684463501,-71.9053039550781
anticyclonic,2000-02-21,2000,2,21.5,7.5,199883,32.4720747470856,-55.0562419891358,0.02530625,0.11578125,0.429511701170117,32.6833953857422,-54.74072265625
anticyclonic,2000-03-16,2000,3,16,31,199883,31.5251961984942,-56.2457501811366,0.052841935483871,0.164870967741936,0.675372375947272,32.6833953857422,-54.74072265625
anticyclonic,2000-04-15,2000,4,15.5,61.5,199883,31.1612513860067,-57.824077351888,0.0934933333333333,0.203726666666667,0.855790579057906,32.6833953857422,-54.74072265625
anticyclonic,2000-05-16,2000,5,16,92,199883,30.8956015186925,-59.0762791787424,0.0849967741935484,0.17458064516129,1.00049359774687,32.6833953857422,-54.74072265625
anticyclonic,2000-06-15,2000,6,15.5,122.5,199883,30.9215492248535,-60.1912353515625,0.117403333333333,0.20744,1.14116411641164,32.6833953857422,-54.74072265625
anticyclonic,2000-07-16,2000,7,16,153,199883,31.2943979078724,-61.0838849467616,0.126051612903226,0.231196774193548,1.06335472256903,32.6833953857422,-54.74072265625
anticyclonic,2000-08-16,2000,8,16,184,199883,31.3918164776218,-61.9310342111895,0.143103225806452,0.227712903225806,1.22574838128974,32.6833953857422,-54.74072265625
anticyclonic,2000-09-15,2000,9,15.5,214.5,199883,31.5282218297323,-62.8356323242188,0.151813333333333,0.21181,1.37895289528953,32.6833953857422,-54.74072265625
anticyclonic,2000-10-16,2000,10,16,245,199883,31.7011178539645,-64.3460043630292,0.0965193548387097,0.203587096774194,1.02816410673325,32.6833953857422,-54.74072265625
anticyclonic,2000-11-15,2000,11,15.5,275.5,199883,32.4350550333659,-65.7032450358073,0.03786,0.111313333333333,0.652745274527453,32.6833953857422,-54.74072265625
anticyclonic,2000-12-16,2000,12,16,306,199883,32.1888553250221,-67.1676684964088,0.0475161290322581,0.119477419354839,0.75365117156877,32.6833953857422,-54.74072265625
anticyclonic,2001-01-07,2001,1,7.5,328.5,199883,32.3756331035069,-67.5458112444196,0.0396642857142857,0.143714285714286,0.751735887874502,32.6833953857422,-54.74072265625
anticyclonic,2000-02-22,2000,2,22.5,6.5,200045,34.8892729622977,-62.4528394426618,0.0289571428571429,0.145914285714286,0.402050919377652,34.5846366882324,-62.1413879394531
anticyclonic,2000-03-01,2000,3,1.5,14.5,200045,35.0499324798584,-62.5969848632813,0.02075,0.10435,0.32020702070207,34.5846366882324,-62.1413879394531
anticyclonic,2000-02-23,2000,2,23.5,5.5,200180,31.2320686976115,-69.70751953125,0.023625,0.091425,0.462383738373837,31.1173038482666,-69.5039978027344
anticyclonic,2000-03-11,2000,3,11,22,200180,30.8501037416004,-70.5648745582217,0.0373857142857143,0.126485714285714,0.644678753589645,31.1173038482666,-69.5039978027344
anticyclonic,2000-02-24,2000,2,24.5,4.5,200280,29.6239719390869,-64.2767669677734,0.01243,0.07366,0.341089108910891,29.5800533294678,-64.0421447753906
anticyclonic,2000-03-04,2000,3,4,13,200280,29.6675698416574,-64.6941223144531,0.0158857142857143,0.0829714285714286,0.383631220264884,29.5800533294678,-64.0421447753906
anticyclonic,2000-02-25,2000,2,25,4,200410,28.2759685516357,-62.3297119140625,0.00898888888888889,0.0784888888888889,0.327882788278828,28.2415580749512,-62.0907897949219
anticyclonic,2000-03-16,2000,3,16,24,200410,28.249241182881,-63.5100835984753,0.0417032258064516,0.204138709677419,0.465738509334805,28.2415580749512,-62.0907897949219
anticyclonic,2000-04-10,2000,4,10.5,49.5,200410,27.8524904251099,-64.8685760498047,0.06953,0.22747,0.69525202520252,28.2415580749512,-62.0907897949219
anticyclonic,2000-02-25,2000,2,25,4,200429,29.3987481858995,-58.9497341579861,0.0177111111111111,0.126266666666667,0.341284128412841,29.3900260925293,-58.9067687988281
anticyclonic,2000-03-08,2000,3,8,16,200429,29.1992636362712,-58.9877644856771,0.01662,0.101253333333333,0.44989498949895,29.3900260925293,-58.9067687988281
anticyclonic,2000-02-27,2000,2,27.5,1.5,200839,35.3104667663574,-59.0614166259766,0.0283,0.151125,0.413703870387039,35.4128150939941,-58.9841613769531
anticyclonic,2000-03-03,2000,3,3.5,6.5,200839,35.0987536112467,-59.4266916910807,0.0305333333333333,0.138683333333333,0.454545454545455,35.4128150939941,-58.9841613769531
anticyclonic,2000-02-28,2000,2,28,1,200912,31.0676809946696,-65.9940083821615,0.0205333333333333,0.113866666666667,0.368586858685869,31.0639972686768,-65.9270324707031
anticyclonic,2000-03-16,2000,3,16,18,200912,31.1599405350224,-66.7264286164315,0.0825161290322581,0.18141935483871,0.936456548880695,31.0639972686768,-65.9270324707031
anticyclonic,2000-04-15,2000,4,15.5,48.5,200912,31.1242862065633,-67.5528198242188,0.13421,0.212803333333333,1.17811281128113,31.0639972686768,-65.9270324707031
anticyclonic,2000-05-16,2000,5,16,79,200912,30.8887143904163,-68.8012291692918,0.147570967741935,0.251945161290323,1.05160999970965,31.0639972686768,-65.9270324707031
anticyclonic,2000-06-15,2000,6,15.5,109.5,200912,30.3197919845581,-69.9316507975261,0.111513333333333,0.215313333333333,1.01872187218722,31.0639972686768,-65.9270324707031
anticyclonic,2000-07-16,2000,7,16,140,200912,30.1101553517003,-71.2078758978075,0.121632258064516,0.246725806451613,1.03490026421997,31.0639972686768,-65.9270324707031
anticyclonic,2000-08-11,2000,8,11.5,166.5,200912,29.8409337997437,-73.5162769664418,0.0599045454545455,0.19115,0.635218067261272,31.0639972686768,-65.9270324707031
anticyclonic,2000-02-29,2000,2,29,0,201064,32.3697319030762,-68.2717895507813,0.0048,0.0636,0.348784878487849,32.3697319030762,-68.2717895507813
anticyclonic,2000-03-06,2000,3,6.5,6.5,201064,32.3755089441935,-68.8439610799154,0.0303166666666667,0.119425,0.493774377437744,32.3697319030762,-68.2717895507813
anticyclonic,2000-03-06,2000,3,6.5,4.5,201222,34.8487537384033,-67.7960113525391,0.02635,0.16422,0.372637263726373,34.8208770751953,-67.5831909179688
anticyclonic,2000-03-17,2000,3,17.5,14.5,201331,35.6321430206299,-60.6733093261719,0.01735,0.11295,0.329432943294329,35.8598022460938,-60.9810791015625
anticyclonic,2000-03-19,2000,3,19,12,201627,33.7011180114746,-65.8969067382813,0.04934,0.191656,0.454275427542754,33.8182907104492,-65.6283264160156
anticyclonic,2000-04-15,2000,4,15.5,39.5,201627,33.4239281972249,-67.6794942220052,0.0394333333333333,0.157993333333333,0.448364836483648,33.8182907104492,-65.6283264160156
anticyclonic,2000-05-01,2000,5,1,55,201627,32.842155456543,-68.371337890625,0.0225,0.1369,0.433393339333933,33.8182907104492,-65.6283264160156
anticyclonic,2000-03-21,2000,3,21,10,201954,28.0603608630952,-55.6291184198289,0.0176333333333333,0.0991619047619048,0.48994899489949,27.9216938018799,-55.4192199707031
anticyclonic,2000-04-15,2000,4,15.5,35.5,201954,28.039044825236,-56.1163228352865,0.0296266666666667,0.102246666666667,0.680888088808881,27.9216938018799,-55.4192199707031
anticyclonic,2000-03-18,2000,3,18,5,202092,32.4455708590421,-65.2847761674361,0.0155636363636364,0.100063636363636,0.300998281646347,32.5476913452148,-65.03955078125
