year,month,depth,func,density,oxygen,salinity,temperature
1997,1,1000,min,-0.0111514096183356,-5.76609523809523,-0.00319999999999965,-0.428500000000001
1997,1,1000,max,0.0605433032366811,6.01114285714286,0.0272539682539659,0.247853968253968
1997,1,1000,median,0.0222276443031362,1.17657142857144,0.0122928571428531,-0.0850507936507938
1997,1,1000,mean,0.0221600256829146,1.01018609355247,0.0126896023024562,-0.089769821235938
1997,2,100,min,-0.0725176038275883,-3.51453968253969,0.0344910822510798,-0.188178571428573
1997,2,100,max,0.0936180905218116,2.58459090909091,0.0966237772544929,0.528411290931292
1997,2,100,median,0.00942563550451325,-0.881328571428583,0.0668888888888901,0.16990752136752
1997,2,100,mean,0.0123653609623033,-0.758299905123238,0.0668135301060335,0.157627797187143
1997,2,200,min,0.032184546416417,-12.3999467120181,-0.0440381694495926,-0.701832063492063
1997,2,200,max,0.149364927999255,0.148745454545434,-0.0122948148148154,-0.266748571428572
1997,2,200,median,0.107094327133552,-4.96114283652857,-0.0308077551020389,-0.502396541950112
1997,2,200,mean,0.102975512170186,-5.4055359914404,-0.0296956309751874,-0.508016764548234
1997,2,300,min,0.00444898008878525,-2.79554444444443,-0.0452927138734296,-0.432642857142859
1997,2,300,max,0.0842158977528271,6.47369455782314,-0.0102050340136017,-0.111322183372184
1997,2,300,median,0.0470051451023057,2.8644088435374,-0.0261067460317435,-0.278258199340344
1997,2,300,mean,0.0466949788582971,2.70553354033482,-0.0256339128513334,-0.27835750667667
1997,2,400,min,0.00285351030981929,-5.02799999999999,-0.0576746815089635,-0.359692970521543
1997,2,400,max,0.0527394654762396,4.286511988012,-0.0155685714285667,-0.123911378621379
1997,2,400,median,0.0247085643896838,0.374890914640915,-0.038262668521952,-0.221610250741323
1997,2,400,mean,0.0260565241052402,0.263053591082044,-0.0380946647617598,-0.223039521423529
1997,2,500,min,0.0254950521357777,-10.0828833333333,-0.140819325396834,-0.830668497732432
1997,2,500,max,0.0922287697237181,1.78219233861375,-0.0347295734820818,-0.199104377289384
1997,2,500,median,0.0495848988970771,-1.98961147860078,-0.0814364350134014,-0.506832952569923
1997,2,500,mean,0.0535515697178763,-2.32368246554714,-0.0829430340873363,-0.503965217608073
1997,2,600,min,0.0600445696011285,-15.2354333333334,-0.258033333333316,-1.59791825396822
1997,2,600,max,0.181085958669431,-4.82183015873011,-0.0975542857142599,-0.713369841269806
1997,2,600,median,0.110825731481249,-9.65891507936512,-0.181582539682516,-1.16248888888886
1997,2,600,mean,0.112698245455318,-9.57476779701778,-0.180954562491642,-1.14457627454934
1997,2,700,min,0.0413529017484784,-12.6213999999999,-0.180396428571427,-1.42306666666668
1997,2,700,max,0.17382564778395,-0.710119047619003,-0.0492849206349177,-0.513582142857143
1997,2,700,median,0.0818682561913846,-6.87210317460307,-0.121004365079365,-0.998623571428571
1997,2,700,mean,0.0901278433131051,-6.55603469206341,-0.120481806878309,-0.978074204072342
1997,2,800,min,0.0282586234241755,-5.80147619047619,-0.149414285714279,-1.4303
1997,2,800,max,0.154385522573389,2.40469523809523,-0.043298095238093,-0.260670476190478
1997,2,800,median,0.0798676989247529,-3.03138095238094,-0.101059523809521,-1.01215238095238
1997,2,800,mean,0.0828226721200824,-2.88874688644688,-0.100484398708632,-0.95355721904762
1997,2,900,min,0.00565495217006173,-1.6772380952381,-0.0389714285714291,-0.775452380952382
1997,2,900,max,0.0979573806861112,9.13499047619047,0.019201904761907,0.167444761904761
1997,2,900,median,0.058991129411563,4.50635238095238,-0.0128166666666658,-0.462800000000001
1997,2,900,mean,0.0564213026389362,4.33387342436974,-0.0129742476190452,-0.444881515151516
1997,2,1000,min,0.00948016535760487,-3.01822063492065,-0.0180559523809549,-0.628164285714286
1997,2,1000,max,0.0756889952294273,12.6391547619048,0.0101658730158718,-0.0172180952380954
1997,2,1000,median,0.0505643710248975,7.42728571428572,-0.00581785714285843,-0.43195
1997,2,1000,mean,0.0480756784896424,6.77918547197639,-0.00584589187211928,-0.406568831006087
1997,3,100,min,-0.159327416737291,-15.2832857142857,0.0560493197278902,0.369004166666667
1997,3,100,max,-0.0358004288678018,-7.52195709052853,0.120012090290665,0.815788031089628
1997,3,100,median,-0.086625560136854,-10.9141547619048,0.088801546072979,0.583692408781692
1997,3,100,mean,-0.0885738631668922,-11.3390923162506,0.0866101630814149,0.580994054101147
1997,3,200,min,0.0202761154154274,-20.9995918367347,-0.0633785048285063,-0.647469387755102
1997,3,200,max,0.136279659762707,-6.6285573696145,-0.0100020408163246,-0.230898005430241
1997,3,200,median,0.0969484948500057,-14.3543297006252,-0.0307420841063717,-0.447027354153782
1997,3,200,mean,0.0925545919136671,-14.1704800862207,-0.0315776820759906,-0.452776919532218
1997,3,300,min,0.00384542992690484,-5.94416666666666,-0.0412491836734716,-0.502476190476191
1997,3,300,max,0.106247080820442,4.11302192569335,-0.0125925170068015,-0.0779404657477016
1997,3,300,median,0.0542008645974352,-0.796791071428572,-0.0207070191713044,-0.303376406926407
1997,3,300,mean,0.0560223514124108,-1.18870259920963,-0.0224267658576081,-0.285357176389714
1997,3,400,min,-0.0197240015282141,-5.65933333333334,-0.0538024775224741,-0.346845046620047
1997,3,400,max,0.0488656192923997,4.25873044217687,0.0137010204081633,0.163113860544218
1997,3,400,median,0.0181858491115712,-1.38974149659865,-0.0215238095238064,-0.13011633328451
1997,3,400,mean,0.0171098872348374,-1.35796567713753,-0.0203614213494658,-0.127814476359269
1997,3,500,min,-0.0224125015325498,-10.9476202032095,-0.121949904559379,-0.657800355596802
1997,3,500,max,0.0655669167780921,-1.00303155525037,0.0192324978196368,0.0672168425324493
1997,3,500,median,0.0336866048181221,-6.796669653759,-0.0573221679114582,-0.3146655346968
1997,3,500,mean,0.0291816796840954,-6.42126696808917,-0.0573589094369388,-0.301381604059121
1997,3,600,min,-0.0247647207282569,-10.8830317460318,-0.176844444444448,-0.928328571428571
1997,3,600,max,0.0888526987074592,3.93812619047623,0.0526970634920545,0.278033333333338
1997,3,600,median,0.03182612150243,-3.43968253968252,-0.0813246031746004,-0.412882539682531
1997,3,600,mean,0.0338579663122657,-3.18603332871911,-0.0785726154863663,-0.396064478959985
1997,3,700,min,-0.0429825594011248,-8.67447619047616,-0.191128571428564,-1.0006761904762
1997,3,700,max,0.0824859762633672,8.08070476190488,0.0702390476190544,0.482250634920648
1997,3,700,median,0.0392006752781473,-2.06290476190463,-0.0718786904761828,-0.413604365079366
1997,3,700,mean,0.0355599620105669,-1.90711781922957,-0.0707194524653756,-0.393158309738308
1997,3,800,min,-0.0521452818108763,-3.31952380952382,-0.132657142857141,-0.9861
1997,3,800,max,0.0890842015454609,3.93992857142857,0.041169523809522,0.446973333333332
1997,3,800,median,0.0393739893756511,-0.167000000000002,-0.0673261904761873,-0.401902380952381
1997,3,800,mean,0.0351705270407335,0.00126787732042341,-0.0624855375861019,-0.383223971177945
1997,3,900,min,-0.0214290529365542,-7.20921904761903,-0.10493809523809,-1.16342857142857
1997,3,900,max,0.0862517422392521,6.70866666666666,0.0206619047619085,0.333455238095238
1997,3,900,median,0.0445763796727121,1.5589761904762,-0.0403499999999966,-0.478661904761906
1997,3,900,mean,0.043978951491905,1.30540874020495,-0.039352319976768,-0.477190528455285
1997,3,1000,min,0.000975271811448408,-6.00188095238093,-0.0354952380952369,-0.952619047619048
1997,3,1000,max,0.102003713131403,14.7508571428571,0.0171316071428578,0.110516666666666
1997,3,1000,median,0.0631158477810736,7.09997767857145,-0.0110952380952369,-0.493807142857143
1997,3,1000,mean,0.0606587723956788,6.4217128784938,-0.0107836294916718,-0.466460585901027
1997,4,100,min,-0.162376961801137,-4.50447755102042,0.187530779220779,0.480614177489176
1997,4,100,max,0.0333445323478898,5.12683797155225,0.26148238095238,1.2902505952381
1997,4,100,median,-0.059021649501581,-0.00654836116264335,0.234281836734695,0.923934149659864
1997,4,100,mean,-0.0586299194442037,0.183900338605014,0.229830713861387,0.909905471624649
1997,4,200,min,-0.144192761566249,-4.65901428571428,0.0348534199134249,0.220550509490511
1997,4,200,max,-0.0286116383876056,6.44336258503401,0.0855819727891145,0.828644025974025
1997,4,200,median,-0.0783232929999134,-1.70631326530612,0.0646259523809576,0.51222899196042
1997,4,200,mean,-0.0799808327926198,-1.17517110514089,0.0640417038988332,0.511367883368893
1997,4,300,min,-0.0320832334688213,-6.47609829931972,-0.034267651515151,-0.366247074829936
1997,4,300,max,0.06647843545489,5.47138361162649,0.0228689795918342,0.165714880952379
1997,4,300,median,0.020461032056561,-0.542405898268385,-0.00748625850340545,-0.128781836734696
1997,4,300,mean,0.0187688194060125,-0.827475090495912,-0.00585110917517422,-0.111567806934992
1997,4,400,min,-0.0617226575659124,-0.380862925170078,-0.0151872789115615,-0.212922687074826
1997,4,400,max,0.0358537044795284,11.8996555040198,0.0878946258503461,0.461733214285715
1997,4,400,median,-0.00107381165755704,5.88385850340137,0.0225479591836759,0.0802008843537436
1997,4,400,mean,-0.00378996502898158,5.59428583019376,0.0278481095795863,0.0991618476761352
1997,4,500,min,-0.0620301609296483,-7.45690893114821,-0.0640994217687094,-0.460283758503401
1997,4,500,max,0.0421128623620994,1.98367420634921,0.100880000000004,0.573802126365699
1997,4,500,median,-0.00702608619890199,-3.12340129097093,-0.000728670634920547,0.00123428418803506
1997,4,500,mean,-0.00729266291013518,-2.90286091264459,0.00528822880926293,0.0408245203733557
1997,4,600,min,-0.0648247360588208,-5.61148518518522,-0.0904328571428579,-0.642850634920631
1997,4,600,max,0.0483600165736036,7.47297222222221,0.0982273809523804,0.617941507936507
1997,4,600,median,0.00619512175392245,0.0456238095236756,0.00231785714286303,-0.00660952380950697
1997,4,600,mean,0.00492656500206078,0.120119857182633,5.53638814051265e-05,-0.0121299966227557
1997,4,700,min,-0.0739598995475852,-5.18246666666701,-0.0141600000000324,-0.289132380952413
1997,4,700,max,0.0434575563108695,5.08838888888855,0.147696428571393,1.02688849206345
1997,4,700,median,-0.00883482968866289,1.14160912698381,0.0590447619047225,0.292870714285677
1997,4,700,mean,-0.0104650561849184,0.757834652648599,0.0599461133004568,0.319222138888854
1997,4,800,min,-0.10757887130751,-3.67076666666668,0.0143457142857173,-0.0448714285714296
1997,4,800,max,0.00853781495356643,4.0950380952381,0.155811428571425,1.35472142857143
1997,4,800,median,-0.045570046713852,-0.0653999999999968,0.0854857142857171,0.559292857142856
1997,4,800,mean,-0.0434292929805659,0.253251082251079,0.0849174374785886,0.584647172619047
1997,4,900,min,-0.127060404602982,-17.90525,-0.00547714285714562,0.000348571428570921
1997,4,900,max,-0.00676434807797932,-6.66673333333335,0.0544009523809521,1.08087857142857
1997,4,900,median,-0.0541230054072415,-10.9614452380953,0.0199247619047611,0.45549761904762
1997,4,900,mean,-0.0578659688738176,-11.5971437051533,0.0198737286025502,0.484718016469746
1997,4,1000,min,-0.152768943566016,-32.4465714285714,0.00382857142857063,0.539800952380952
1997,4,1000,max,-0.0736825771864886,-14.3513222222223,0.033611904761905,1.34768079365079
1997,4,1000,median,-0.104908901492674,-21.1982583333333,0.0184285714285721,0.851509523809524
1997,4,1000,mean,-0.105542399678345,-21.6274514467593,0.0189293828571422,0.863956351395731
1997,5,100,min,-0.118527461706105,-1.41654285714284,0.148445051020403,0.383826666666668
1997,5,100,max,0.0143170766791449,3.48369467120182,0.23565,1.08560795482296
1997,5,100,median,-0.0426762465457671,1.48660476190477,0.209263492063492,0.762816666666669
1997,5,100,mean,-0.0436938420701608,1.38611125304443,0.205160257203113,0.741253204161413
1997,5,200,min,-0.120145939376858,3.02110000000002,0.0706742176870776,0.253842879818592
1997,5,200,max,-0.0045975162422458,9.4064523809524,0.143165000000003,0.83581307081807
1997,5,200,median,-0.0651015969623536,6.22921564625852,0.111337590702949,0.590784999999997
1997,5,200,mean,-0.0639420369803985,6.20866082337699,0.109868212033673,0.581190806303585
1997,5,300,min,-0.0585971971480781,-3.05580634920634,-0.0226248015873054,-0.165117222222225
1997,5,300,max,0.0227737766423566,5.69188095238096,0.0398533333333333,0.279912722832723
1997,5,300,median,-0.022094380522006,0.853574489795932,0.00508510204081247,0.0923728571428555
1997,5,300,mean,-0.0206684059990849,1.06713697377503,0.0064835473137947,0.0926521890879669
1997,5,400,min,-0.0585923225217933,1.78428571428572,-0.00048607142856838,-0.0287632936507904
1997,5,400,max,0.00163184716992504,9.00457244897959,0.0791616326530615,0.448359897959186
1997,5,400,median,-0.0261856082394303,5.17591666666667,0.0340402040816343,0.22457285714286
1997,5,400,mean,-0.0265556710907803,5.31770829554044,0.036040599836672,0.214892449888354
1997,5,500,min,-0.112054838331655,2.92352192460322,0.0444351984126925,0.223462103174604
1997,5,500,max,-0.039197553567476,12.0986345238095,0.181056887755098,1.09589824263039
1997,5,500,median,-0.0710096086912522,8.25487261904763,0.10324163832199,0.69134935897436
1997,5,500,mean,-0.0716567313820958,8.0047394330207,0.104255713025947,0.675083216195088
1997,5,600,min,-0.140919639495777,4.37779523809513,0.0509633333333213,0.410443809523811
1997,5,600,max,-0.0490963152842419,14.2518571428571,0.246100000000006,1.38496904761905
1997,5,600,median,-0.0906835980744294,9.65022619047619,0.155751190476185,0.936606349206347
1997,5,600,mean,-0.0917878139241197,9.72754739326759,0.156871642195764,0.931124038658474
1997,5,700,min,-0.116802407974838,3.59308095238123,0.0512738095237779,0.200953333333299
1997,5,700,max,-0.0139671369193088,13.3544285714289,0.234293650793624,1.50177539682537
1997,5,700,median,-0.0703334281086328,9.26452380952416,0.137308015872989,0.824780952380928
1997,5,700,mean,-0.069620417155903,9.05780713655866,0.136344400858675,0.822781420687449
1997,5,800,min,-0.14214911526317,8.32289523809524,0.0862800000000021,0.567739999999999
1997,5,800,max,-0.033126042497674,14.3289523809524,0.228039047619049,1.88432952380952
1997,5,800,median,-0.0860649931235002,11.1960380952381,0.159057142857147,1.18177142857143
1997,5,800,mean,-0.0870241480155432,11.0532336765337,0.157148769841274,1.18271169853768
1997,5,900,min,-0.16387606780307,-17.7654666666667,0.0753704761904714,0.890311428571428
1997,5,900,max,-0.0740425512670022,-4.53331428571428,0.15194952380952,1.86497142857143
1997,5,900,median,-0.12028748031285,-10.2906190476191,0.110422857142858,1.32047142857143
1997,5,900,mean,-0.119350678778113,-10.1237145721446,0.112035957375956,1.32496611594203
1997,5,1000,min,-0.17612676693668,-41.9298857142857,-0.00854285714285652,0.528014047619048
1997,5,1000,max,-0.0926929871097784,-23.6494880952381,0.0284193650793654,1.35190857142857
1997,5,1000,median,-0.12737703678199,-30.2385714285714,0.0107861904761926,0.9752
1997,5,1000,mean,-0.12883023039158,-30.5782272486772,0.010077319355605,0.975265731158606
1997,6,100,min,0.00665398104619897,-9.9505388888889,-0.0333358441558431,-0.679753506493505
1997,6,100,max,0.153801233716621,-3.86552592592594,0.063655555555556,0.0464542857142867
1997,6,100,median,0.065871157095776,-7.16315912698414,0.0221742857142857,-0.204901125541124
1997,6,100,mean,0.0680255670869716,-7.31060001354932,0.0237149774651541,-0.214224372824454
1997,6,200,min,0.0309182826400267,1.00271428571429,-0.0390077777777833,-0.537094458874456
1997,6,200,max,0.126183051613616,5.94729999999998,0.00572222222221797,-0.176229523809521
1997,6,200,median,0.0747775326278095,3.12108528138528,-0.0123183333333365,-0.320146753246751
1997,6,200,mean,0.072765129695544,3.13859723763588,-0.0126137798907462,-0.324872748426642
1997,6,300,min,-0.0269648669637981,3.23917142857144,-0.0276211038961023,-0.35634285714286
1997,6,300,max,0.0765279459891346,10.5630666666667,0.0262784126984172,0.145452835497835
1997,6,300,median,0.0394070459198037,6.48394285714286,-0.00424944444444009,-0.173570952380954
1997,6,300,mean,0.0370328143641476,6.58586685517466,-0.00403933600937114,-0.161306198817794
1997,6,400,min,-0.0418604523484945,6.49262777777776,-0.00510536796537053,-0.126981818181818
1997,6,400,max,0.0234367643686149,14.3199287157287,0.0936020202020202,0.534765623582768
1997,6,400,median,-0.00675343785545479,9.83413968253967,0.0302758730158708,0.121864285714286
1997,6,400,mean,-0.00725577411348949,10.0984921776803,0.0336558485003625,0.131837706073076
1997,6,500,min,-0.0875296788886502,0.0607261904762595,-0.00808240740740018,0.024390827922069
1997,6,500,max,0.00378357694393117,8.84882592592606,0.165374583934593,0.868258075998064
1997,6,500,median,-0.0411481996505305,5.15273888888896,0.0653515079365157,0.420373174603164
1997,6,500,mean,-0.0402898060438843,4.95582144844005,0.0652759947140382,0.428078909914917
1997,6,600,min,-0.0814575877931212,-5.33927777777814,-0.0469879629629588,-0.22723174603178
1997,6,600,max,0.0253671202220644,6.16529184704149,0.136526814058961,0.852420310245272
1997,6,600,median,-0.0319837416952797,-1.29349801587337,0.0289388888888809,0.262804761904729
1997,6,600,mean,-0.0299725925057761,-0.81772267015424,0.0274732471444686,0.227812596813581
1997,6,700,min,-0.101473596813069,-1.09456972789107,0.00638611111110521,0.0417226190476203
1997,6,700,max,-0.0037497682973715,6.33920129870131,0.17453457019171,1.47600017006802
1997,6,700,median,-0.0602077197534463,2.9148055555556,0.0782597222222172,0.633697704081628
1997,6,700,mean,-0.0573324323746534,2.8416124771824,0.0795325391209272,0.617902880527211
1997,6,800,min,-0.118247011593546,-18.1238571428572,-0.0335857142857066,0.037704761904763
1997,6,800,max,-0.0249344031717627,-11.5249444444445,0.0852149659864026,1.24193714285714
1997,6,800,median,-0.0843583300490671,-14.5875238095238,0.0273166666666711,0.557795238095238
1997,6,800,mean,-0.0785309202270235,-14.635415710034,0.0261872811791418,0.561446148721558
1997,6,900,min,-0.109310487582864,-13.6694428571429,0.010942857142858,0.214457142857144
1997,6,900,max,-0.0228368717217329,-1.322,0.0712018367346943,1.14296585034014
1997,6,900,median,-0.0661760242283034,-5.43899999999999,0.0346423129251718,0.630238095238095
1997,6,900,mean,-0.0632988812481412,-5.74938980851599,0.0355105536057337,0.648303122500909
1997,6,1000,min,-0.0927182806543811,-16.7446190476191,0.00121666666667153,0.210086904761905
1997,6,1000,max,-0.0180864267545608,-3.47376190476194,0.0415487301587305,0.778785317460318
1997,6,1000,median,-0.0517632520594624,-8.79727777777779,0.0178952380952424,0.489678571428571
1997,6,1000,mean,-0.0507290163471319,-8.8264902396986,0.0190131470013308,0.492020310394689
1997,7,100,min,0.00535732722999427,-12.1787472222222,0.0131865384615395,-0.54635750915751
1997,7,100,max,0.170242681741907,0.314104395604403,0.0814546077731819,0.174142098377814
1997,7,100,median,0.0669396860142797,-5.15368629426129,0.0537692830978571,-0.148397527472525
1997,7,100,mean,0.0791546733176007,-5.38752459674417,0.0522404498586185,-0.173901463876845
1997,7,200,min,0.0160885695766346,-5.17226190476191,-0.0282653846153877,-0.384524134199136
1997,7,200,max,0.0867536023045972,4.32017606837607,0.0144792255363697,-0.0448875041625065
1997,7,200,median,0.0515449554384517,0.260393772893764,-0.0041390476190486,-0.203354866562012
1997,7,200,mean,0.0518082847503371,0.00461987814025853,-0.00464746559495525,-0.211495626176761
1997,7,300,min,-0.0123535852336722,0.951142857142855,-0.0104239343989363,-0.209249285714286
1997,7,300,max,0.0560307498525994,12.2898537749288,0.0334125798011513,0.11257358974359
1997,7,300,median,0.0283826772729725,6.71037116910867,0.0160014842300598,-0.060824115646259
1997,7,300,mean,0.027613945375805,6.53911461198268,0.0141088008943439,-0.0628136403812397
1997,7,400,min,-0.0494447588922533,5.15962121212121,0.0119460908139502,0.0167434850863444
1997,7,400,max,0.013025738854477,15.9575972222222,0.103437074829934,0.492195238095238
1997,7,400,median,-0.0175310398430852,10.3614194139194,0.0628127705627719,0.274354761904764
1997,7,400,mean,-0.0176105010550808,10.4250991240338,0.0623284787651024,0.270571960475073
1997,7,500,min,-0.0856429176614171,-10.0993964285714,-0.018216944444454,-0.141779253881037
1997,7,500,max,-0.00178658276669097,4.88023122710627,0.133611130952367,0.886231860500608
1997,7,500,median,-0.0405159509176585,-2.24985277777776,0.0544831959706897,0.370196684763652
1997,7,500,mean,-0.0417067696024394,-2.45054662729967,0.0541498943461204,0.363037635819681
1997,7,600,min,-0.0893422386907972,-11.8719351851848,-0.0524996031745673,-0.177553571428566
1997,7,600,max,0.0259232234534252,6.48469841269881,0.152135714285741,0.838920238095241
1997,7,600,median,-0.0335435278738601,-1.47168108465576,0.0498702380952665,0.331446428571436
1997,7,600,mean,-0.0337552030805239,-1.4502575186384,0.0556581136340058,0.333805824066155
1997,7,700,min,-0.0795006943462191,-7.22861904761902,-0.0798007936507901,-0.545303174603165
1997,7,700,max,0.0498695521047665,7.18179444444454,0.121100396825412,0.834263095238104
1997,7,700,median,-0.0135637750335107,-1.02620033068776,0.023733174603187,0.185580952380956
1997,7,700,mean,-0.0147078520481393,-1.06433306555677,0.0248637316375871,0.207041883212451
1997,7,800,min,-0.0811220169127793,-8.17957142857142,-0.0549714285714273,-0.650857142857142
1997,7,800,max,0.0453898576864837,8.17014285714285,0.138019047619053,1.27153571428572
1997,7,800,median,-0.023977752362379,-0.856285714285718,0.0412898809523803,0.357221428571429
1997,7,800,mean,-0.0262410839416278,-0.876190731120731,0.0445854380341898,0.356976082251083
1997,7,900,min,-0.125274296200406,-15.2973333333333,-0.0019285714285644,-0.0434428571428569
1997,7,900,max,0.00928770670198631,-0.315100000000001,0.0843380952381025,1.36672261904762
1997,7,900,median,-0.0588107547212786,-9.14776190476189,0.047300000000007,0.582100000000001
1997,7,900,mean,-0.0591645677648089,-8.95266605787242,0.0432824852163118,0.638245841467022
1997,7,1000,min,-0.128825864822289,-23.5792559523809,0.00389999999999446,0.357303571428572
1997,7,1000,max,-0.0296762309555909,-6.61820714285716,0.0454819047618997,1.05281119047619
1997,7,1000,median,-0.0775214849482655,-15.630105952381,0.0234285714285676,0.703523809523809
1997,7,1000,mean,-0.0792504307708161,-15.6581037155272,0.0233307073732686,0.724193683982684
1997,8,100,min,-0.234169014205495,4.81428571428572,0.1502705782313,0.569922789115648
1997,8,100,max,0.0193569548739809,18.7829636844637,0.256972142857151,1.44245414965986
1997,8,100,median,-0.0944563455170542,9.19230555555555,0.210627380952388,0.927700340136056
1997,8,100,mean,-0.0960617887154569,9.62806383631813,0.210703879086287,0.944434390218585
1997,8,200,min,-0.0684007346833084,-2.63558114478116,0.0365959183673468,0.0268395949288802
1997,8,200,max,0.024386778690566,4.31108333333336,0.0740147619047633,0.420065404040404
1997,8,200,median,-0.018144334289147,0.987571428571442,0.055397176870752,0.232810798804369
1997,8,200,mean,-0.0182301093765227,0.851592859043471,0.0543562558848294,0.231290321569436
1997,8,300,min,-0.0389538170347983,-0.137756589706612,-0.0234821459492878,-0.162193537414968
1997,8,300,max,0.0388666588630997,5.31529882154882,0.0244152380952372,0.132611210059782
1997,8,300,median,0.00424263576999451,2.90862307771593,0.00636077303648719,0.0118315079365061
1997,8,300,mean,0.00430319131148304,2.77557727852503,0.00562924872595517,0.00500088071188008
1997,8,400,min,-0.0485206552140589,4.41650360750361,0.0160677427334548,0.0308465986394531
1997,8,400,max,0.003333416756373,11.2004476190476,0.0919719047619054,0.450714935064934
1997,8,400,median,-0.0232340718597506,8.02211428571428,0.0567619047619061,0.280814761904761
1997,8,400,mean,-0.0232303234175905,7.93006574387722,0.0557919905839155,0.266300612274558
1997,8,500,min,-0.08265158298763,-1.54323384038798,0.0154832933931104,0.222066461812002
1997,8,500,max,-0.021413584130773,8.54801494708997,0.148089203514736,0.90093701530613
1997,8,500,median,-0.0598464786236832,4.76338860544223,0.0924135685940968,0.594505376984133
1997,8,500,mean,-0.0579417216626394,4.3997732272873,0.0913129562923348,0.574692457904337
1997,8,600,min,-0.101421309203641,-2.22162500000005,0.0150865079365019,0.164046031746043
1997,8,600,max,-0.023601510006575,15.0490782828282,0.198824025974027,1.06998131313132
1997,8,600,median,-0.0703527145647591,9.74544805194793,0.137243867243868,0.73402178932179
1997,8,600,mean,-0.0686983587723353,8.98931537384991,0.128567061750515,0.721173894456377
1997,8,700,min,-0.126846292827604,-9.47497222222228,0.00971547619047897,0.0408226190476082
1997,8,700,max,-0.0130970461735913,10.107318181818,0.203805844155838,1.47376695526693
1997,8,700,median,-0.09191428811876,5.20625396825392,0.145311201298696,0.99756349206347
1997,8,700,mean,-0.0859689347637774,3.98819046273581,0.135816565222581,0.93297842738068
1997,8,800,min,-0.138973924898767,1.68242857142857,0.0389523809523809,0.32310476190476
1997,8,800,max,-0.0183803853769149,13.0578888888889,0.224890476190481,1.76457142857143
1997,8,800,median,-0.0993039884517941,7.59620238095238,0.164619047619048,1.23182619047619
1997,8,800,mean,-0.0945324146022164,7.60244453703705,0.15587907673861,1.19019157782516
1997,8,900,min,-0.122062092728445,-5.89083333333332,0.0364714285714314,0.369821428571429
1997,8,900,max,-0.0390516643398193,3.92933333333335,0.131980952380957,1.4111
1997,8,900,median,-0.0893307143209867,-1.01377777777776,0.0969035714285731,1.05652857142857
1997,8,900,mean,-0.0865909331036629,-1.00934416863672,0.0921903195488739,1.03109814993565
1997,8,1000,min,-0.13563445892984,-20.8616904761905,0.0253690476190442,0.661625000000001
1997,8,1000,max,-0.0648416382339612,-7.92030952380955,0.0622803571428534,1.27516428571429
1997,8,1000,median,-0.101063272172489,-13.9010555555556,0.0410690476190467,0.95114880952381
1997,8,1000,mean,-0.101643762464039,-14.1613799218654,0.0409482438365372,0.939703562985478
1997,9,100,min,-0.0749765303571834,3.55028571428571,0.118262339089483,-0.27737619047619
1997,9,100,max,0.194770180060051,13.5279291280148,0.170041190476191,0.875981406926407
1997,9,100,median,0.0593358192938283,8.78309166666666,0.151320238095238,0.222966666666668
1997,9,100,mean,0.0546888276312263,8.62947150631495,0.150772111586474,0.241826508046924
1997,9,200,min,-0.059340052601442,-3.77642705627704,0.0267802354788032,-0.0851657142857114
1997,9,200,max,0.0524022957047912,0.518254761904785,0.0520623809523784,0.292361428571429
1997,9,200,median,0.00307124860020203,-1.98588614718614,0.0419742857142822,0.0823952380952377
1997,9,200,mean,0.00130879061700346,-1.96498108198385,0.0415391722244055,0.0928851288997314
1997,9,300,min,-0.0370718921810038,-4.15229523809526,-0.0256815018314995,-0.239886666666667
1997,9,300,max,0.0571000047558243,2.74514004329004,0.00769976190476029,0.0716318367346958
1997,9,300,median,0.0223188084131856,-0.749342857142864,-0.00501242840492822,-0.101115238095236
1997,9,300,mean,0.0199167025341211,-0.884759056940875,-0.00555278749789014,-0.0953561155808466
1997,9,400,min,-0.0661152494334445,5.82631428571429,0.0192971428571411,0.0131933333333336
1997,9,400,max,0.0128272858038159,12.5151616883117,0.0853184879406328,0.497199251859254
1997,9,400,median,-0.00534959732133444,8.62717142857144,0.0416619047619022,0.151170476190476
1997,9,400,mean,-0.0106396088272914,8.75918351521597,0.0436537101868933,0.183056075586287
1997,9,500,min,-0.0999303729327146,-2.58582702020192,0.00310002886003247,0.0871621825396751
1997,9,500,max,-0.00632028207505897,12.2734773809524,0.124691736735485,0.863251102092345
1997,9,500,median,-0.0341219078576422,7.43383650793658,0.0657835435992595,0.396441989538232
1997,9,500,mean,-0.0390032924518086,7.21409240084051,0.0664313099283095,0.411803068339328
1997,9,600,min,-0.103477727516015,-4.76536507936515,0.00640555555555977,-0.0490674603174508
1997,9,600,max,-0.0162718538893323,7.11375396825397,0.165384920634928,0.974292857142862
1997,9,600,median,-0.0482411056804164,4.62768253968247,0.0806230158730266,0.459340476190478
1997,9,600,mean,-0.0506588622409904,3.57549836631617,0.0783449368318794,0.494292797941535
1997,9,700,min,-0.125486594972735,-1.61547619047619,0.0202809523809862,0.0812198412698191
1997,9,700,max,-0.0262544574652033,16.1760555555556,0.211960884353779,1.58044727891153
1997,9,700,median,-0.0638011164355028,11.4211428571428,0.11453015873019,0.756451587301562
1997,9,700,mean,-0.0681533599335622,10.5430365362811,0.115354939318483,0.780414494910719
1997,9,800,min,-0.138207888049635,-7.83490476190477,0.0475952380952407,0.21752380952381
